Permit_Key,Ward_ID,Est_Const_Cost,Application_Date_Key,Issued_Date_Key,Completed_Date_Key,Application_to_Issuance_Duration,Avg_App_to_Issuance_Duration_by_Year,Avg_Est_Const_Cost_by_Ward,Avg_Est_Const_Cost_by_Year
4205,13,1000000,8577,8636,,59,65.64,7795654.71978022,1503028.14
4206,23,850000,8578,8620,,42,65.64,5772926.70157068,1503028.14
4207,3,800000,8578,8682,,104,65.64,9246769.549865229,1503028.14
4208,3,800000,8578,8682,,104,65.64,9246769.549865229,1503028.14
4209,2,1000000,8578,8598,,20,65.64,2989003.2716499544,1503028.14
4210,19,850000,8578,8598,,20,65.64,6721340.5708154505,1503028.14
4211,2,900000,8580,8668,,88,65.64,2989003.2716499544,1503028.14
4212,7,800000,8580,8612,,32,65.64,3738553.685483871,1503028.14
4213,16,2155000,8583,8661,,78,65.64,2465023.1840707962,1503028.14
4214,17,1000000,8583,8695,,112,65.64,1614143.0049603174,1503028.14
4215,16,1000000,8583,8619,,36,65.64,2465023.1840707962,1503028.14
4216,24,800000,8583,8642,,59,65.64,23456062.532786883,1503028.14
4217,5,857350,8583,8622,,39,65.64,1400922.5020242915,1503028.14
4218,11,1500000,8584,8641,,57,65.64,1820371.57,1503028.14
4219,1,850000,8584,8605,,21,65.64,3325419.7044334975,1503028.14
4220,16,740000,8586,8675,,89,65.64,2465023.1840707962,1503028.14
4221,3,1000000,8586,8604,,18,65.64,9246769.549865229,1503028.14
4222,2,1000000,8586,8758,,172,65.64,2989003.2716499544,1503028.14
4223,2,625000,8586,8863,,277,65.64,2989003.2716499544,1503028.14
4224,19,1000000,8591,8639,,48,65.64,6721340.5708154505,1503028.14
4225,15,1400000,8591,8642,,51,65.64,4522577.48037889,1503028.14
4226,2,1495000,8591,8618,,27,65.64,2989003.2716499544,1503028.14
4227,17,600000,8592,8654,,62,65.64,1614143.0049603174,1503028.14
4228,11,900000,8592,8758,,166,65.64,1820371.57,1503028.14
4229,4,750000,8592,8635,,43,65.64,4297914.794871795,1503028.14
4230,2,1000000,8592,8633,,41,65.64,2989003.2716499544,1503028.14
4231,11,2000000,8592,8669,,77,65.64,1820371.57,1503028.14
4232,2,600000,8593,8678,,85,65.64,2989003.2716499544,1503028.14
4233,15,750000,8593,8681,,88,65.64,4522577.48037889,1503028.14
4234,13,800000,8593,8634,,41,65.64,7795654.71978022,1503028.14
4235,20,1000000,8593,8692,,99,65.64,7597088.421768707,1503028.14
4236,17,800000,8594,8642,,48,65.64,1614143.0049603174,1503028.14
4237,16,1000000,8594,8656,,62,65.64,2465023.1840707962,1503028.14
4238,6,800000,8594,8646,,52,65.64,1124713.2781954887,1503028.14
4239,12,1000000,8597,8621,,24,65.64,7658937.101338432,1503028.14
4240,3,1900000,8597,8640,,43,65.64,9246769.549865229,1503028.14
4241,2,1000000,8598,8612,,14,65.64,2989003.2716499544,1503028.14
4242,4,600000,8598,8613,,15,65.64,4297914.794871795,1503028.14
4243,17,1200000,8598,8647,,49,65.64,1614143.0049603174,1503028.14
4244,20,700000,8598,8661,,63,65.64,7597088.421768707,1503028.14
4245,18,750000,8599,8677,,78,65.64,8584355.493548388,1503028.14
4246,17,1000000,8599,8643,,44,65.64,1614143.0049603174,1503028.14
4247,5,800000,8599,8705,,106,65.64,1400922.5020242915,1503028.14
4248,23,1000000,8599,8621,,22,65.64,5772926.70157068,1503028.14
4249,2,900000,8599,8639,,40,65.64,2989003.2716499544,1503028.14
4250,17,1200000,8600,8629,,29,65.64,1614143.0049603174,1503028.14
4251,17,800000,8600,8643,,43,65.64,1614143.0049603174,1503028.14
4252,12,2500000,8600,8618,,18,65.64,7658937.101338432,1503028.14
4253,16,800000,8601,8667,,66,65.64,2465023.1840707962,1503028.14
4254,17,1000000,8601,8639,,38,65.64,1614143.0049603174,1503028.14
4255,5,600000,8604,8642,,38,65.64,1400922.5020242915,1503028.14
4256,15,1000000,8604,8681,,77,65.64,4522577.48037889,1503028.14
4257,6,650000,8604,8745,,141,65.64,1124713.2781954887,1503028.14
4258,2,700000,8604,8690,,86,65.64,2989003.2716499544,1503028.14
4259,24,600000,8604,8612,,8,65.64,23456062.532786883,1503028.14
4260,15,750000,8605,8733,,128,65.64,4522577.48037889,1503028.14
4261,12,1500000,8605,8668,,63,65.64,7658937.101338432,1503028.14
4262,22,650000,8605,8663,,58,65.64,2904103.2512077293,1503028.14
4263,9,750000,8605,8710,,105,65.64,3707403.8834951455,1503028.14
4264,19,700000,8605,8621,,16,65.64,6721340.5708154505,1503028.14
4265,22,800000,8606,8677,,71,65.64,2904103.2512077293,1503028.14
4266,15,1000000,8606,8685,,79,65.64,4522577.48037889,1503028.14
4267,5,560000,8606,8781,,175,65.64,1400922.5020242915,1503028.14
4268,16,1700000,8606,8656,,50,65.64,2465023.1840707962,1503028.14
4269,15,1000000,8607,8642,,35,65.64,4522577.48037889,1503028.14
4270,17,1600000,8607,8682,,75,65.64,1614143.0049603174,1503028.14
4271,11,1000000,8607,8677,,70,65.64,1820371.57,1503028.14
4272,17,1500000,8608,8636,,28,65.64,1614143.0049603174,1503028.14
4273,1,1200000,8608,8676,,68,65.64,3325419.7044334975,1503028.14
4274,15,700000,8611,8718,,107,65.64,4522577.48037889,1503028.14
4275,4,750000,8612,8681,,69,65.64,4297914.794871795,1503028.14
4276,14,950000,8612,8730,,118,65.64,5826416.914893617,1503028.14
4277,4,750000,8612,8681,,69,65.64,4297914.794871795,1503028.14
4278,2,1500000,8612,8789,,177,65.64,2989003.2716499544,1503028.14
4279,11,1000000,8612,8663,,51,65.64,1820371.57,1503028.14
4280,11,850000,8612,8629,,17,65.64,1820371.57,1503028.14
4281,12,3000000,8612,8740,,128,65.64,7658937.101338432,1503028.14
4282,11,1000000,8612,8648,,36,65.64,1820371.57,1503028.14
4283,14,1395000,8613,8641,,28,65.64,5826416.914893617,1503028.14
4284,12,1000000,8613,8661,,48,65.64,7658937.101338432,1503028.14
4285,2,815200,8613,8717,,104,65.64,2989003.2716499544,1503028.14
4286,11,850000,8614,8635,,21,65.64,1820371.57,1503028.14
4287,1,7800000,8614,8685,,71,65.64,3325419.7044334975,1503028.14
4288,11,850000,8615,8642,,27,65.64,1820371.57,1503028.14
4289,15,800000,8615,8767,,152,65.64,4522577.48037889,1503028.14
4290,15,800000,8615,8795,,180,65.64,4522577.48037889,1503028.14
4291,15,750000,8618,8660,,42,65.64,4522577.48037889,1503028.14
4292,16,1080000,8618,8648,,30,65.64,2465023.1840707962,1503028.14
4293,17,1288860,8618,8649,,31,65.64,1614143.0049603174,1503028.14
4294,17,1600000,8619,8746,,127,65.64,1614143.0049603174,1503028.14
4295,6,800000,8619,8811,,192,65.64,1124713.2781954887,1503028.14
4296,17,1000000,8620,8639,,19,65.64,1614143.0049603174,1503028.14
4297,2,1000000,8620,8702,,82,65.64,2989003.2716499544,1503028.14
4298,4,1200000,8620,8669,,49,65.64,4297914.794871795,1503028.14
4299,18,1000000,8621,8676,,55,65.64,8584355.493548388,1503028.14
4300,11,2500000,8621,8661,,40,65.64,1820371.57,1503028.14
4301,15,760000,8622,8654,,32,65.64,4522577.48037889,1503028.14
4302,12,2000000,8622,8675,,53,65.64,7658937.101338432,1503028.14
4303,11,1250208,8622,8670,,48,65.64,1820371.57,1503028.14
4304,11,850000,8625,8640,,15,65.64,1820371.57,1503028.14
4305,2,1100000,8625,8671,,46,65.64,2989003.2716499544,1503028.14
4306,5,800000,8625,8664,,39,65.64,1400922.5020242915,1503028.14
4307,2,1000000,8625,8695,,70,65.64,2989003.2716499544,1503028.14
4308,12,1000000,8625,8660,,35,65.64,7658937.101338432,1503028.14
4309,12,1000000,8626,8642,,16,65.64,7658937.101338432,1503028.14
4310,11,1000000,8626,8690,,64,65.64,1820371.57,1503028.14
4311,2,1000000,8626,8690,,64,65.64,2989003.2716499544,1503028.14
4312,13,750000,8626,8730,,104,65.64,7795654.71978022,1503028.14
4313,3,1500000,8626,8653,,27,65.64,9246769.549865229,1503028.14
4314,17,1092880,8627,8685,,58,65.64,1614143.0049603174,1503028.14
4315,9,700000,8627,8681,,54,65.64,3707403.8834951455,1503028.14
4316,3,2000000,8627,8646,,19,65.64,9246769.549865229,1503028.14
4317,20,1000000,8627,8713,,86,65.64,7597088.421768707,1503028.14
4318,20,1000000,8627,8713,,86,65.64,7597088.421768707,1503028.14
4319,4,1000000,8627,8654,,27,65.64,4297914.794871795,1503028.14
4320,22,1704320,8628,8753,,125,65.64,2904103.2512077293,1503028.14
4321,18,1000000,8629,8741,,112,65.64,8584355.493548388,1503028.14
4322,12,2000000,8629,8648,,19,65.64,7658937.101338432,1503028.14
4323,15,800000,8633,8656,,23,65.64,4522577.48037889,1503028.14
4324,16,650000,8633,8692,,59,65.64,2465023.1840707962,1503028.14
4325,16,650000,8633,8692,,59,65.64,2465023.1840707962,1503028.14
4326,11,1000000,8634,8702,,68,65.64,1820371.57,1503028.14
4327,11,1000000,8635,8689,,54,65.64,1820371.57,1503028.14
4328,16,1200000,8636,8667,,31,65.64,2465023.1840707962,1503028.14
4329,12,1000000,8636,8689,,53,65.64,7658937.101338432,1503028.14
4330,15,1000000,8636,8678,,42,65.64,4522577.48037889,1503028.14
4331,16,950000,8639,8657,,18,65.64,2465023.1840707962,1503028.14
4332,4,11000000,8640,8689,,49,65.64,4297914.794871795,1503028.14
4333,12,750000,8640,8694,,54,65.64,7658937.101338432,1503028.14
4334,16,900000,8640,8664,,24,65.64,2465023.1840707962,1503028.14
4335,17,1000000,8642,8842,,200,65.64,1614143.0049603174,1503028.14
4336,11,950000,8642,8660,,18,65.64,1820371.57,1503028.14
4337,24,550000,8646,8871,,225,65.64,23456062.532786883,1503028.14
4338,15,750000,8646,8684,,38,65.64,4522577.48037889,1503028.14
4339,12,600000,8646,8696,,50,65.64,7658937.101338432,1503028.14
4340,2,1100000,8646,8734,,88,65.64,2989003.2716499544,1503028.14
4341,11,2400000,8646,8725,,79,65.64,1820371.57,1503028.14
4342,18,2000000,8646,8649,,3,65.64,8584355.493548388,1503028.14
4343,17,750000,8647,8683,,36,65.64,1614143.0049603174,1503028.14
4344,23,700000,8647,8670,,23,65.64,5772926.70157068,1503028.14
4345,4,600000,8647,8692,,45,65.64,4297914.794871795,1503028.14
4346,13,600000,8647,8776,,129,65.64,7795654.71978022,1503028.14
4347,19,1500000,8647,8769,,122,65.64,6721340.5708154505,1503028.14
4348,11,1500000,8648,8720,,72,65.64,1820371.57,1503028.14
4349,5,700000,8648,8716,,68,65.64,1400922.5020242915,1503028.14
4350,15,750000,8648,8677,,29,65.64,4522577.48037889,1503028.14
4351,11,4400000,8648,8702,,54,65.64,1820371.57,1503028.14
4352,15,1400000,8648,8681,,33,65.64,4522577.48037889,1503028.14
4353,22,950000,8649,8688,,39,65.64,2904103.2512077293,1503028.14
4354,6,1000000,8649,8787,,138,65.64,1124713.2781954887,1503028.14
4355,12,2000000,8649,8664,,15,65.64,7658937.101338432,1503028.14
4356,15,650000,8649,8739,,90,65.64,4522577.48037889,1503028.14
4357,17,1500000,8650,8684,,34,65.64,1614143.0049603174,1503028.14
4358,2,2000000,8653,8698,,45,65.64,2989003.2716499544,1503028.14
4359,1,1000000,8653,8681,,28,65.64,3325419.7044334975,1503028.14
4360,15,800000,8653,8683,,30,65.64,4522577.48037889,1503028.14
4361,24,1500000,8653,8682,,29,65.64,23456062.532786883,1503028.14
4362,9,1000000,8654,8837,,183,65.64,3707403.8834951455,1503028.14
4363,13,1200000,8654,8675,,21,65.64,7795654.71978022,1503028.14
4364,11,2000000,8654,8716,,62,65.64,1820371.57,1503028.14
4365,11,1000000,8655,8689,,34,65.64,1820371.57,1503028.14
4366,11,1000000,8655,8717,,62,65.64,1820371.57,1503028.14
4367,17,2500000,8655,8811,,156,65.64,1614143.0049603174,1503028.14
4368,2,900000,8655,8751,,96,65.64,2989003.2716499544,1503028.14
4369,17,750000,8655,8837,,182,65.64,1614143.0049603174,1503028.14
4370,17,1400000,8655,8699,,44,65.64,1614143.0049603174,1503028.14
4371,16,2500000,8656,8702,,46,65.64,2465023.1840707962,1503028.14
4372,19,1000000,8656,8725,,69,65.64,6721340.5708154505,1503028.14
4373,2,1000000,8657,8695,,38,65.64,2989003.2716499544,1503028.14
4374,16,1800000,8657,8670,,13,65.64,2465023.1840707962,1503028.14
4375,15,780000,8657,8724,,67,65.64,4522577.48037889,1503028.14
4376,1,800000,8660,8702,,42,65.64,3325419.7044334975,1503028.14
4377,1,1000000,8660,8702,,42,65.64,3325419.7044334975,1503028.14
4378,2,1200000,8661,8716,,55,65.64,2989003.2716499544,1503028.14
4379,2,1200000,8661,8716,,55,65.64,2989003.2716499544,1503028.14
4380,4,700000,8662,8678,,16,65.64,4297914.794871795,1503028.14
4381,13,1200000,8662,8685,,23,65.64,7795654.71978022,1503028.14
4382,20,854000,8662,8752,,90,65.64,7597088.421768707,1503028.14
4383,2,900000,8663,8696,,33,65.64,2989003.2716499544,1503028.14
4384,14,525000,8667,8786,,119,65.64,5826416.914893617,1503028.14
4385,12,700000,8667,8915,,248,65.64,7658937.101338432,1503028.14
4386,8,800000,8668,8691,,23,65.64,1501617.2191780822,1503028.14
4387,16,1600000,8669,8719,,50,65.64,2465023.1840707962,1503028.14
4388,20,3600000,8670,8702,,32,65.64,7597088.421768707,1503028.14
4389,17,1400000,8670,8711,,41,65.64,1614143.0049603174,1503028.14
4390,12,1800000,8671,8706,,35,65.64,7658937.101338432,1503028.14
4391,2,1000000,8671,8822,,151,65.64,2989003.2716499544,1503028.14
4392,2,1000000,8671,8914,,243,65.64,2989003.2716499544,1503028.14
4393,11,1000000,8675,8731,,56,65.64,1820371.57,1503028.14
4394,16,2445000,8675,8781,,106,65.64,2465023.1840707962,1503028.14
4395,2,1000000,8675,8724,,49,65.64,2989003.2716499544,1503028.14
4396,18,600000,8676,8710,,34,65.64,8584355.493548388,1503028.14
4397,17,850000,8676,8719,,43,65.64,1614143.0049603174,1503028.14
4398,16,1500000,8676,8719,,43,65.64,2465023.1840707962,1503028.14
4399,2,1000000,8677,8741,,64,65.64,2989003.2716499544,1503028.14
4400,17,1000000,8677,8726,,49,65.64,1614143.0049603174,1503028.14
4401,1,900000,8677,8821,,144,65.64,3325419.7044334975,1503028.14
4402,17,1289150,8677,8751,,74,65.64,1614143.0049603174,1503028.14
4403,5,600000,8678,8720,,42,65.64,1400922.5020242915,1503028.14
4404,12,1000000,8678,8740,,62,65.64,7658937.101338432,1503028.14
4405,2,1250208,8678,8725,,47,65.64,2989003.2716499544,1503028.14
4406,17,1000000,8681,8738,,57,65.64,1614143.0049603174,1503028.14
4407,18,1000000,8681,8754,,73,65.64,8584355.493548388,1503028.14
4408,2,1600000,8681,8776,,95,65.64,2989003.2716499544,1503028.14
4409,21,1382000,8682,8690,,8,65.64,17091199.984,1503028.14
4410,12,1000000,8682,8732,,50,65.64,7658937.101338432,1503028.14
4411,7,600000,8682,8789,,107,65.64,3738553.685483871,1503028.14
4412,17,1500000,8683,8758,,75,65.64,1614143.0049603174,1503028.14
4413,2,1000000,8684,8703,,19,65.64,2989003.2716499544,1503028.14
4414,4,600000,8684,8741,,57,65.64,4297914.794871795,1503028.14
4415,23,1035300,8684,8758,,74,65.64,5772926.70157068,1503028.14
4416,2,1000000,8684,8716,,32,65.64,2989003.2716499544,1503028.14
4417,2,1000000,8684,8746,,62,65.64,2989003.2716499544,1503028.14
4418,11,1000000,8684,8758,,74,65.64,1820371.57,1503028.14
4419,1,600000,8684,8716,,32,65.64,3325419.7044334975,1503028.14
4420,6,1800000,8685,8751,,66,65.64,1124713.2781954887,1503028.14
4421,2,1000000,8685,8746,,61,65.64,2989003.2716499544,1503028.14
4422,13,1500000,8685,8718,,33,65.64,7795654.71978022,1503028.14
4423,17,1500000,8685,8731,,46,65.64,1614143.0049603174,1503028.14
4424,15,950000,8688,8751,,63,65.64,4522577.48037889,1503028.14
4425,15,750000,8689,8753,,64,65.64,4522577.48037889,1503028.14
4426,2,1000000,8689,8773,,84,65.64,2989003.2716499544,1503028.14
4427,15,750000,8690,8765,,75,65.64,4522577.48037889,1503028.14
4428,15,700000,8690,8837,,147,65.64,4522577.48037889,1503028.14
4429,17,1000000,8690,8723,,33,65.64,1614143.0049603174,1503028.14
4430,16,700000,8690,8752,,62,65.64,2465023.1840707962,1503028.14
4431,13,9600000,8691,8781,,90,65.64,7795654.71978022,1503028.14
4432,12,1000000,8691,8744,,53,65.64,7658937.101338432,1503028.14
4433,21,1500000,8691,8741,,50,65.64,17091199.984,1503028.14
4434,12,3500000,8692,8753,,61,65.64,7658937.101338432,1503028.14
4435,15,750000,8692,8859,,167,65.64,4522577.48037889,1503028.14
4436,11,1000000,8695,8712,,17,65.64,1820371.57,1503028.14
4437,10,1000000,8695,8822,,127,65.64,8282326.220930233,1503028.14
4438,13,950000,8696,8825,,129,65.64,7795654.71978022,1503028.14
4439,11,700000,8696,8710,,14,65.64,1820371.57,1503028.14
4440,5,1000000,8696,8786,,90,65.64,1400922.5020242915,1503028.14
4441,5,1000000,8696,8797,,101,65.64,1400922.5020242915,1503028.14
4442,3,3314105,8696,8727,,31,65.64,9246769.549865229,1503028.14
4443,15,700000,8697,8745,,48,65.64,4522577.48037889,1503028.14
4444,15,700000,8697,8752,,55,65.64,4522577.48037889,1503028.14
4445,5,1000000,8697,8769,,72,65.64,1400922.5020242915,1503028.14
4446,4,900000,8697,8740,,43,65.64,4297914.794871795,1503028.14
4447,12,570000,8697,8732,,35,65.64,7658937.101338432,1503028.14
4448,11,600000,8697,8803,,106,65.64,1820371.57,1503028.14
4449,4,900000,8698,8793,,95,65.64,4297914.794871795,1503028.14
4450,6,700000,8698,8780,,82,65.64,1124713.2781954887,1503028.14
4451,16,1200000,8698,8769,,71,65.64,2465023.1840707962,1503028.14
4452,13,750000,8699,8761,,62,65.64,7795654.71978022,1503028.14
4453,17,800000,8702,8832,,130,65.64,1614143.0049603174,1503028.14
4454,17,800000,8702,8912,,210,65.64,1614143.0049603174,1503028.14
4455,15,900000,8703,8912,,209,65.64,4522577.48037889,1503028.14
4456,6,520000,8703,8746,,43,65.64,1124713.2781954887,1503028.14
4457,23,600000,8703,8738,,35,65.64,5772926.70157068,1503028.14
4458,3,700000,8703,8761,,58,65.64,9246769.549865229,1503028.14
4459,16,1500000,8704,8745,,41,65.64,2465023.1840707962,1503028.14
4460,17,600000,8704,8719,,15,65.64,1614143.0049603174,1503028.14
4461,16,1100000,8704,8739,,35,65.64,2465023.1840707962,1503028.14
4462,17,600000,8705,8776,,71,65.64,1614143.0049603174,1503028.14
4463,11,3000000,8705,8751,,46,65.64,1820371.57,1503028.14
4464,1,1800000,8706,8724,,18,65.64,3325419.7044334975,1503028.14
4465,5,950000,8710,8740,,30,65.64,1400922.5020242915,1503028.14
4466,18,6529000,8711,8802,,91,65.64,8584355.493548388,1503028.14
4467,6,1500000,8711,8804,,93,65.64,1124713.2781954887,1503028.14
4468,24,8000000,8711,8765,,54,65.64,23456062.532786883,1503028.14
4469,17,1000000,8712,8755,,43,65.64,1614143.0049603174,1503028.14
4470,11,1000000,8712,8768,,56,65.64,1820371.57,1503028.14
4471,20,1500000,8712,8888,,176,65.64,7597088.421768707,1503028.14
4472,4,750000,8712,8816,,104,65.64,4297914.794871795,1503028.14
4473,2,800000,8712,8776,,64,65.64,2989003.2716499544,1503028.14
4474,15,2000000,8712,8867,,155,65.64,4522577.48037889,1503028.14
4475,15,2000000,8712,8913,,201,65.64,4522577.48037889,1503028.14
4476,13,750000,8713,8860,,147,65.64,7795654.71978022,1503028.14
4477,13,750000,8713,8846,,133,65.64,7795654.71978022,1503028.14
4478,17,1200000,8713,8727,,14,65.64,1614143.0049603174,1503028.14
4479,17,900000,8713,8796,,83,65.64,1614143.0049603174,1503028.14
4480,17,1000000,8713,8732,,19,65.64,1614143.0049603174,1503028.14
4481,17,750000,8713,8759,,46,65.64,1614143.0049603174,1503028.14
4482,15,1500000,8715,8754,,39,65.64,4522577.48037889,1503028.14
4483,16,850000,8716,8752,,36,65.64,2465023.1840707962,1503028.14
4484,1,1200000,8716,8751,,35,65.64,3325419.7044334975,1503028.14
4485,11,10000000,8716,8845,,129,65.64,1820371.57,1503028.14
4486,17,1000000,8717,8765,,48,65.64,1614143.0049603174,1503028.14
4487,11,2500000,8718,8796,,78,65.64,1820371.57,1503028.14
4488,17,800000,8718,8902,,184,65.64,1614143.0049603174,1503028.14
4489,11,12000000,8718,8817,,99,65.64,1820371.57,1503028.14
4490,16,1500000,8718,8915,,197,65.64,2465023.1840707962,1503028.14
4491,1,925000,8719,8800,,81,65.64,3325419.7044334975,1503028.14
4492,12,2000000,8720,8796,,76,65.64,7658937.101338432,1503028.14
4493,1,800000,8720,8738,,18,65.64,3325419.7044334975,1503028.14
4494,16,1300000,8721,8744,,23,65.64,2465023.1840707962,1503028.14
4495,23,1250000,8723,8884,,161,65.64,5772926.70157068,1503028.14
4496,17,520000,8723,8726,,3,65.64,1614143.0049603174,1503028.14
4497,17,800000,8724,8747,,23,65.64,1614143.0049603174,1503028.14
4498,17,2000000,8725,8760,,35,65.64,1614143.0049603174,1503028.14
4499,19,750000,8725,8780,,55,65.64,6721340.5708154505,1503028.14
4500,18,1400000,8725,8758,,33,65.64,8584355.493548388,1503028.14
4501,17,700000,8727,8796,,69,65.64,1614143.0049603174,1503028.14
4502,6,927000,8727,8823,,96,65.64,1124713.2781954887,1503028.14
4503,15,700000,8727,8859,,132,65.64,4522577.48037889,1503028.14
4504,15,1000000,8730,8783,,53,65.64,4522577.48037889,1503028.14
4505,11,750000,8730,8751,,21,65.64,1820371.57,1503028.14
4506,4,3000000,8730,8802,,72,65.64,4297914.794871795,1503028.14
4507,19,5000000,8730,8762,,32,65.64,6721340.5708154505,1503028.14
4508,23,850000,8730,8803,,73,65.64,5772926.70157068,1503028.14
4509,6,1000000,8731,8790,,59,65.64,1124713.2781954887,1503028.14
4510,18,1200000,8731,8776,,45,65.64,8584355.493548388,1503028.14
4511,5,750000,8731,8836,,105,65.64,1400922.5020242915,1503028.14
4512,11,11000000,8732,8886,,154,65.64,1820371.57,1503028.14
4513,18,1000000,8732,8824,,92,65.64,8584355.493548388,1503028.14
4514,17,700000,8732,8773,,41,65.64,1614143.0049603174,1503028.14
4515,15,1000000,8733,8787,,54,65.64,4522577.48037889,1503028.14
4516,12,700000,8733,8768,,35,65.64,7658937.101338432,1503028.14
4517,15,750000,8733,8767,,34,65.64,4522577.48037889,1503028.14
4518,11,5000000,8733,8901,,168,65.64,1820371.57,1503028.14
4519,1,750000,8734,8801,,67,65.64,3325419.7044334975,1503028.14
4520,19,800000,8734,8808,,74,65.64,6721340.5708154505,1503028.14
4521,11,1198000,8738,8795,,57,65.64,1820371.57,1503028.14
