Date_Key,Date,Year,Month,Day,Quarter,WeekOfYear,DayOfWeek,DayName,IsWeekend
6670,2018-01-06,2018,1,6,1,1,5,Saturday,1
6671,2018-01-07,2018,1,7,1,1,6,Sunday,1
6672,2018-01-08,2018,1,8,1,2,0,Monday,0
6673,2018-01-09,2018,1,9,1,2,1,Tuesday,0
6674,2018-01-10,2018,1,10,1,2,2,Wednesday,0
6675,2018-01-11,2018,1,11,1,2,3,Thursday,0
6676,2018-01-12,2018,1,12,1,2,4,Friday,0
6677,2018-01-13,2018,1,13,1,2,5,Saturday,1
6678,2018-01-14,2018,1,14,1,2,6,Sunday,1
6679,2018-01-15,2018,1,15,1,3,0,Monday,0
6680,2018-01-16,2018,1,16,1,3,1,Tuesday,0
6681,2018-01-17,2018,1,17,1,3,2,Wednesday,0
6682,2018-01-18,2018,1,18,1,3,3,Thursday,0
6683,2018-01-19,2018,1,19,1,3,4,Friday,0
6684,2018-01-20,2018,1,20,1,3,5,Saturday,1
6685,2018-01-21,2018,1,21,1,3,6,Sunday,1
6686,2018-01-22,2018,1,22,1,4,0,Monday,0
6687,2018-01-23,2018,1,23,1,4,1,Tuesday,0
6688,2018-01-24,2018,1,24,1,4,2,Wednesday,0
6689,2018-01-25,2018,1,25,1,4,3,Thursday,0
6690,2018-01-26,2018,1,26,1,4,4,Friday,0
6691,2018-01-27,2018,1,27,1,4,5,Saturday,1
6692,2018-01-28,2018,1,28,1,4,6,Sunday,1
6693,2018-01-29,2018,1,29,1,5,0,Monday,0
6694,2018-01-30,2018,1,30,1,5,1,Tuesday,0
6695,2018-01-31,2018,1,31,1,5,2,Wednesday,0
6696,2018-02-01,2018,2,1,1,5,3,Thursday,0
6697,2018-02-02,2018,2,2,1,5,4,Friday,0
6698,2018-02-03,2018,2,3,1,5,5,Saturday,1
6699,2018-02-04,2018,2,4,1,5,6,Sunday,1
6700,2018-02-05,2018,2,5,1,6,0,Monday,0
6701,2018-02-06,2018,2,6,1,6,1,Tuesday,0
6702,2018-02-07,2018,2,7,1,6,2,Wednesday,0
6703,2018-02-08,2018,2,8,1,6,3,Thursday,0
6704,2018-02-09,2018,2,9,1,6,4,Friday,0
6705,2018-02-10,2018,2,10,1,6,5,Saturday,1
6706,2018-02-11,2018,2,11,1,6,6,Sunday,1
6707,2018-02-12,2018,2,12,1,7,0,Monday,0
6708,2018-02-13,2018,2,13,1,7,1,Tuesday,0
6709,2018-02-14,2018,2,14,1,7,2,Wednesday,0
6710,2018-02-15,2018,2,15,1,7,3,Thursday,0
6711,2018-02-16,2018,2,16,1,7,4,Friday,0
6712,2018-02-17,2018,2,17,1,7,5,Saturday,1
6713,2018-02-18,2018,2,18,1,7,6,Sunday,1
6714,2018-02-19,2018,2,19,1,8,0,Monday,0
6715,2018-02-20,2018,2,20,1,8,1,Tuesday,0
6716,2018-02-21,2018,2,21,1,8,2,Wednesday,0
6717,2018-02-22,2018,2,22,1,8,3,Thursday,0
6718,2018-02-23,2018,2,23,1,8,4,Friday,0
6719,2018-02-24,2018,2,24,1,8,5,Saturday,1
6720,2018-02-25,2018,2,25,1,8,6,Sunday,1
6721,2018-02-26,2018,2,26,1,9,0,Monday,0
6722,2018-02-27,2018,2,27,1,9,1,Tuesday,0
6723,2018-02-28,2018,2,28,1,9,2,Wednesday,0
6724,2018-03-01,2018,3,1,1,9,3,Thursday,0
6725,2018-03-02,2018,3,2,1,9,4,Friday,0
6726,2018-03-03,2018,3,3,1,9,5,Saturday,1
6727,2018-03-04,2018,3,4,1,9,6,Sunday,1
6728,2018-03-05,2018,3,5,1,10,0,Monday,0
6729,2018-03-06,2018,3,6,1,10,1,Tuesday,0
6730,2018-03-07,2018,3,7,1,10,2,Wednesday,0
6731,2018-03-08,2018,3,8,1,10,3,Thursday,0
6732,2018-03-09,2018,3,9,1,10,4,Friday,0
6733,2018-03-10,2018,3,10,1,10,5,Saturday,1
6734,2018-03-11,2018,3,11,1,10,6,Sunday,1
6735,2018-03-12,2018,3,12,1,11,0,Monday,0
6736,2018-03-13,2018,3,13,1,11,1,Tuesday,0
6737,2018-03-14,2018,3,14,1,11,2,Wednesday,0
6738,2018-03-15,2018,3,15,1,11,3,Thursday,0
6739,2018-03-16,2018,3,16,1,11,4,Friday,0
6740,2018-03-17,2018,3,17,1,11,5,Saturday,1
6741,2018-03-18,2018,3,18,1,11,6,Sunday,1
6742,2018-03-19,2018,3,19,1,12,0,Monday,0
6743,2018-03-20,2018,3,20,1,12,1,Tuesday,0
6744,2018-03-21,2018,3,21,1,12,2,Wednesday,0
6745,2018-03-22,2018,3,22,1,12,3,Thursday,0
6746,2018-03-23,2018,3,23,1,12,4,Friday,0
6747,2018-03-24,2018,3,24,1,12,5,Saturday,1
6748,2018-03-25,2018,3,25,1,12,6,Sunday,1
6749,2018-03-26,2018,3,26,1,13,0,Monday,0
6750,2018-03-27,2018,3,27,1,13,1,Tuesday,0
6751,2018-03-28,2018,3,28,1,13,2,Wednesday,0
6752,2018-03-29,2018,3,29,1,13,3,Thursday,0
6753,2018-03-30,2018,3,30,1,13,4,Friday,0
6754,2018-03-31,2018,3,31,1,13,5,Saturday,1
6755,2018-04-01,2018,4,1,2,13,6,Sunday,1
6756,2018-04-02,2018,4,2,2,14,0,Monday,0
6757,2018-04-03,2018,4,3,2,14,1,Tuesday,0
6758,2018-04-04,2018,4,4,2,14,2,Wednesday,0
6759,2018-04-05,2018,4,5,2,14,3,Thursday,0
6760,2018-04-06,2018,4,6,2,14,4,Friday,0
6761,2018-04-07,2018,4,7,2,14,5,Saturday,1
6762,2018-04-08,2018,4,8,2,14,6,Sunday,1
6763,2018-04-09,2018,4,9,2,15,0,Monday,0
6764,2018-04-10,2018,4,10,2,15,1,Tuesday,0
6765,2018-04-11,2018,4,11,2,15,2,Wednesday,0
6766,2018-04-12,2018,4,12,2,15,3,Thursday,0
6767,2018-04-13,2018,4,13,2,15,4,Friday,0
6768,2018-04-14,2018,4,14,2,15,5,Saturday,1
6769,2018-04-15,2018,4,15,2,15,6,Sunday,1
6770,2018-04-16,2018,4,16,2,16,0,Monday,0
6771,2018-04-17,2018,4,17,2,16,1,Tuesday,0
6772,2018-04-18,2018,4,18,2,16,2,Wednesday,0
6773,2018-04-19,2018,4,19,2,16,3,Thursday,0
6774,2018-04-20,2018,4,20,2,16,4,Friday,0
6775,2018-04-21,2018,4,21,2,16,5,Saturday,1
6776,2018-04-22,2018,4,22,2,16,6,Sunday,1
6777,2018-04-23,2018,4,23,2,17,0,Monday,0
6778,2018-04-24,2018,4,24,2,17,1,Tuesday,0
6779,2018-04-25,2018,4,25,2,17,2,Wednesday,0
6780,2018-04-26,2018,4,26,2,17,3,Thursday,0
6781,2018-04-27,2018,4,27,2,17,4,Friday,0
6782,2018-04-28,2018,4,28,2,17,5,Saturday,1
6783,2018-04-29,2018,4,29,2,17,6,Sunday,1
6784,2018-04-30,2018,4,30,2,18,0,Monday,0
6785,2018-05-01,2018,5,1,2,18,1,Tuesday,0
6786,2018-05-02,2018,5,2,2,18,2,Wednesday,0
6787,2018-05-03,2018,5,3,2,18,3,Thursday,0
6788,2018-05-04,2018,5,4,2,18,4,Friday,0
6789,2018-05-05,2018,5,5,2,18,5,Saturday,1
6790,2018-05-06,2018,5,6,2,18,6,Sunday,1
6791,2018-05-07,2018,5,7,2,19,0,Monday,0
6792,2018-05-08,2018,5,8,2,19,1,Tuesday,0
6793,2018-05-09,2018,5,9,2,19,2,Wednesday,0
6794,2018-05-10,2018,5,10,2,19,3,Thursday,0
6795,2018-05-11,2018,5,11,2,19,4,Friday,0
6796,2018-05-12,2018,5,12,2,19,5,Saturday,1
6797,2018-05-13,2018,5,13,2,19,6,Sunday,1
6798,2018-05-14,2018,5,14,2,20,0,Monday,0
6799,2018-05-15,2018,5,15,2,20,1,Tuesday,0
6800,2018-05-16,2018,5,16,2,20,2,Wednesday,0
6801,2018-05-17,2018,5,17,2,20,3,Thursday,0
6802,2018-05-18,2018,5,18,2,20,4,Friday,0
6803,2018-05-19,2018,5,19,2,20,5,Saturday,1
6804,2018-05-20,2018,5,20,2,20,6,Sunday,1
6805,2018-05-21,2018,5,21,2,21,0,Monday,0
6806,2018-05-22,2018,5,22,2,21,1,Tuesday,0
6807,2018-05-23,2018,5,23,2,21,2,Wednesday,0
6808,2018-05-24,2018,5,24,2,21,3,Thursday,0
6809,2018-05-25,2018,5,25,2,21,4,Friday,0
6810,2018-05-26,2018,5,26,2,21,5,Saturday,1
6811,2018-05-27,2018,5,27,2,21,6,Sunday,1
6812,2018-05-28,2018,5,28,2,22,0,Monday,0
6813,2018-05-29,2018,5,29,2,22,1,Tuesday,0
6814,2018-05-30,2018,5,30,2,22,2,Wednesday,0
6815,2018-05-31,2018,5,31,2,22,3,Thursday,0
6816,2018-06-01,2018,6,1,2,22,4,Friday,0
6817,2018-06-02,2018,6,2,2,22,5,Saturday,1
6818,2018-06-03,2018,6,3,2,22,6,Sunday,1
6819,2018-06-04,2018,6,4,2,23,0,Monday,0
6820,2018-06-05,2018,6,5,2,23,1,Tuesday,0
6821,2018-06-06,2018,6,6,2,23,2,Wednesday,0
6822,2018-06-07,2018,6,7,2,23,3,Thursday,0
6823,2018-06-08,2018,6,8,2,23,4,Friday,0
6824,2018-06-09,2018,6,9,2,23,5,Saturday,1
6825,2018-06-10,2018,6,10,2,23,6,Sunday,1
6826,2018-06-11,2018,6,11,2,24,0,Monday,0
6827,2018-06-12,2018,6,12,2,24,1,Tuesday,0
6828,2018-06-13,2018,6,13,2,24,2,Wednesday,0
6829,2018-06-14,2018,6,14,2,24,3,Thursday,0
6830,2018-06-15,2018,6,15,2,24,4,Friday,0
6831,2018-06-16,2018,6,16,2,24,5,Saturday,1
6832,2018-06-17,2018,6,17,2,24,6,Sunday,1
6833,2018-06-18,2018,6,18,2,25,0,Monday,0
6834,2018-06-19,2018,6,19,2,25,1,Tuesday,0
6835,2018-06-20,2018,6,20,2,25,2,Wednesday,0
6836,2018-06-21,2018,6,21,2,25,3,Thursday,0
6837,2018-06-22,2018,6,22,2,25,4,Friday,0
6838,2018-06-23,2018,6,23,2,25,5,Saturday,1
6839,2018-06-24,2018,6,24,2,25,6,Sunday,1
6840,2018-06-25,2018,6,25,2,26,0,Monday,0
6841,2018-06-26,2018,6,26,2,26,1,Tuesday,0
6842,2018-06-27,2018,6,27,2,26,2,Wednesday,0
6843,2018-06-28,2018,6,28,2,26,3,Thursday,0
6844,2018-06-29,2018,6,29,2,26,4,Friday,0
6845,2018-06-30,2018,6,30,2,26,5,Saturday,1
6846,2018-07-01,2018,7,1,3,26,6,Sunday,1
6847,2018-07-02,2018,7,2,3,27,0,Monday,0
6848,2018-07-03,2018,7,3,3,27,1,Tuesday,0
6849,2018-07-04,2018,7,4,3,27,2,Wednesday,0
6850,2018-07-05,2018,7,5,3,27,3,Thursday,0
6851,2018-07-06,2018,7,6,3,27,4,Friday,0
6852,2018-07-07,2018,7,7,3,27,5,Saturday,1
6853,2018-07-08,2018,7,8,3,27,6,Sunday,1
6854,2018-07-09,2018,7,9,3,28,0,Monday,0
6855,2018-07-10,2018,7,10,3,28,1,Tuesday,0
6856,2018-07-11,2018,7,11,3,28,2,Wednesday,0
6857,2018-07-12,2018,7,12,3,28,3,Thursday,0
6858,2018-07-13,2018,7,13,3,28,4,Friday,0
6859,2018-07-14,2018,7,14,3,28,5,Saturday,1
6860,2018-07-15,2018,7,15,3,28,6,Sunday,1
6861,2018-07-16,2018,7,16,3,29,0,Monday,0
6862,2018-07-17,2018,7,17,3,29,1,Tuesday,0
6863,2018-07-18,2018,7,18,3,29,2,Wednesday,0
6864,2018-07-19,2018,7,19,3,29,3,Thursday,0
6865,2018-07-20,2018,7,20,3,29,4,Friday,0
6866,2018-07-21,2018,7,21,3,29,5,Saturday,1
6867,2018-07-22,2018,7,22,3,29,6,Sunday,1
6868,2018-07-23,2018,7,23,3,30,0,Monday,0
6869,2018-07-24,2018,7,24,3,30,1,Tuesday,0
6870,2018-07-25,2018,7,25,3,30,2,Wednesday,0
6871,2018-07-26,2018,7,26,3,30,3,Thursday,0
6872,2018-07-27,2018,7,27,3,30,4,Friday,0
6873,2018-07-28,2018,7,28,3,30,5,Saturday,1
6874,2018-07-29,2018,7,29,3,30,6,Sunday,1
6875,2018-07-30,2018,7,30,3,31,0,Monday,0
6876,2018-07-31,2018,7,31,3,31,1,Tuesday,0
6877,2018-08-01,2018,8,1,3,31,2,Wednesday,0
6878,2018-08-02,2018,8,2,3,31,3,Thursday,0
6879,2018-08-03,2018,8,3,3,31,4,Friday,0
6880,2018-08-04,2018,8,4,3,31,5,Saturday,1
6881,2018-08-05,2018,8,5,3,31,6,Sunday,1
6882,2018-08-06,2018,8,6,3,32,0,Monday,0
6883,2018-08-07,2018,8,7,3,32,1,Tuesday,0
6884,2018-08-08,2018,8,8,3,32,2,Wednesday,0
6885,2018-08-09,2018,8,9,3,32,3,Thursday,0
6886,2018-08-10,2018,8,10,3,32,4,Friday,0
6887,2018-08-11,2018,8,11,3,32,5,Saturday,1
6888,2018-08-12,2018,8,12,3,32,6,Sunday,1
6889,2018-08-13,2018,8,13,3,33,0,Monday,0
6890,2018-08-14,2018,8,14,3,33,1,Tuesday,0
6891,2018-08-15,2018,8,15,3,33,2,Wednesday,0
6892,2018-08-16,2018,8,16,3,33,3,Thursday,0
6893,2018-08-17,2018,8,17,3,33,4,Friday,0
6894,2018-08-18,2018,8,18,3,33,5,Saturday,1
6895,2018-08-19,2018,8,19,3,33,6,Sunday,1
6896,2018-08-20,2018,8,20,3,34,0,Monday,0
6897,2018-08-21,2018,8,21,3,34,1,Tuesday,0
6898,2018-08-22,2018,8,22,3,34,2,Wednesday,0
6899,2018-08-23,2018,8,23,3,34,3,Thursday,0
6900,2018-08-24,2018,8,24,3,34,4,Friday,0
6901,2018-08-25,2018,8,25,3,34,5,Saturday,1
6902,2018-08-26,2018,8,26,3,34,6,Sunday,1
6903,2018-08-27,2018,8,27,3,35,0,Monday,0
6904,2018-08-28,2018,8,28,3,35,1,Tuesday,0
6905,2018-08-29,2018,8,29,3,35,2,Wednesday,0
6906,2018-08-30,2018,8,30,3,35,3,Thursday,0
6907,2018-08-31,2018,8,31,3,35,4,Friday,0
6908,2018-09-01,2018,9,1,3,35,5,Saturday,1
6909,2018-09-02,2018,9,2,3,35,6,Sunday,1
6910,2018-09-03,2018,9,3,3,36,0,Monday,0
6911,2018-09-04,2018,9,4,3,36,1,Tuesday,0
6912,2018-09-05,2018,9,5,3,36,2,Wednesday,0
6913,2018-09-06,2018,9,6,3,36,3,Thursday,0
6914,2018-09-07,2018,9,7,3,36,4,Friday,0
6915,2018-09-08,2018,9,8,3,36,5,Saturday,1
6916,2018-09-09,2018,9,9,3,36,6,Sunday,1
6917,2018-09-10,2018,9,10,3,37,0,Monday,0
6918,2018-09-11,2018,9,11,3,37,1,Tuesday,0
6919,2018-09-12,2018,9,12,3,37,2,Wednesday,0
6920,2018-09-13,2018,9,13,3,37,3,Thursday,0
6921,2018-09-14,2018,9,14,3,37,4,Friday,0
6922,2018-09-15,2018,9,15,3,37,5,Saturday,1
6923,2018-09-16,2018,9,16,3,37,6,Sunday,1
6924,2018-09-17,2018,9,17,3,38,0,Monday,0
6925,2018-09-18,2018,9,18,3,38,1,Tuesday,0
6926,2018-09-19,2018,9,19,3,38,2,Wednesday,0
6927,2018-09-20,2018,9,20,3,38,3,Thursday,0
6928,2018-09-21,2018,9,21,3,38,4,Friday,0
6929,2018-09-22,2018,9,22,3,38,5,Saturday,1
6930,2018-09-23,2018,9,23,3,38,6,Sunday,1
6931,2018-09-24,2018,9,24,3,39,0,Monday,0
6932,2018-09-25,2018,9,25,3,39,1,Tuesday,0
6933,2018-09-26,2018,9,26,3,39,2,Wednesday,0
6934,2018-09-27,2018,9,27,3,39,3,Thursday,0
6935,2018-09-28,2018,9,28,3,39,4,Friday,0
6936,2018-09-29,2018,9,29,3,39,5,Saturday,1
6937,2018-09-30,2018,9,30,3,39,6,Sunday,1
6938,2018-10-01,2018,10,1,4,40,0,Monday,0
6939,2018-10-02,2018,10,2,4,40,1,Tuesday,0
6940,2018-10-03,2018,10,3,4,40,2,Wednesday,0
6941,2018-10-04,2018,10,4,4,40,3,Thursday,0
6942,2018-10-05,2018,10,5,4,40,4,Friday,0
6943,2018-10-06,2018,10,6,4,40,5,Saturday,1
6944,2018-10-07,2018,10,7,4,40,6,Sunday,1
6945,2018-10-08,2018,10,8,4,41,0,Monday,0
6946,2018-10-09,2018,10,9,4,41,1,Tuesday,0
6947,2018-10-10,2018,10,10,4,41,2,Wednesday,0
6948,2018-10-11,2018,10,11,4,41,3,Thursday,0
6949,2018-10-12,2018,10,12,4,41,4,Friday,0
6950,2018-10-13,2018,10,13,4,41,5,Saturday,1
6951,2018-10-14,2018,10,14,4,41,6,Sunday,1
6952,2018-10-15,2018,10,15,4,42,0,Monday,0
6953,2018-10-16,2018,10,16,4,42,1,Tuesday,0
6954,2018-10-17,2018,10,17,4,42,2,Wednesday,0
6955,2018-10-18,2018,10,18,4,42,3,Thursday,0
6956,2018-10-19,2018,10,19,4,42,4,Friday,0
6957,2018-10-20,2018,10,20,4,42,5,Saturday,1
6958,2018-10-21,2018,10,21,4,42,6,Sunday,1
6959,2018-10-22,2018,10,22,4,43,0,Monday,0
6960,2018-10-23,2018,10,23,4,43,1,Tuesday,0
6961,2018-10-24,2018,10,24,4,43,2,Wednesday,0
6962,2018-10-25,2018,10,25,4,43,3,Thursday,0
6963,2018-10-26,2018,10,26,4,43,4,Friday,0
6964,2018-10-27,2018,10,27,4,43,5,Saturday,1
6965,2018-10-28,2018,10,28,4,43,6,Sunday,1
6966,2018-10-29,2018,10,29,4,44,0,Monday,0
6967,2018-10-30,2018,10,30,4,44,1,Tuesday,0
6968,2018-10-31,2018,10,31,4,44,2,Wednesday,0
6969,2018-11-01,2018,11,1,4,44,3,Thursday,0
6970,2018-11-02,2018,11,2,4,44,4,Friday,0
6971,2018-11-03,2018,11,3,4,44,5,Saturday,1
6972,2018-11-04,2018,11,4,4,44,6,Sunday,1
6973,2018-11-05,2018,11,5,4,45,0,Monday,0
6974,2018-11-06,2018,11,6,4,45,1,Tuesday,0
6975,2018-11-07,2018,11,7,4,45,2,Wednesday,0
6976,2018-11-08,2018,11,8,4,45,3,Thursday,0
6977,2018-11-09,2018,11,9,4,45,4,Friday,0
6978,2018-11-10,2018,11,10,4,45,5,Saturday,1
6979,2018-11-11,2018,11,11,4,45,6,Sunday,1
6980,2018-11-12,2018,11,12,4,46,0,Monday,0
6981,2018-11-13,2018,11,13,4,46,1,Tuesday,0
6982,2018-11-14,2018,11,14,4,46,2,Wednesday,0
6983,2018-11-15,2018,11,15,4,46,3,Thursday,0
6984,2018-11-16,2018,11,16,4,46,4,Friday,0
6985,2018-11-17,2018,11,17,4,46,5,Saturday,1
6986,2018-11-18,2018,11,18,4,46,6,Sunday,1
6987,2018-11-19,2018,11,19,4,47,0,Monday,0
6988,2018-11-20,2018,11,20,4,47,1,Tuesday,0
6989,2018-11-21,2018,11,21,4,47,2,Wednesday,0
6990,2018-11-22,2018,11,22,4,47,3,Thursday,0
6991,2018-11-23,2018,11,23,4,47,4,Friday,0
6992,2018-11-24,2018,11,24,4,47,5,Saturday,1
6993,2018-11-25,2018,11,25,4,47,6,Sunday,1
6994,2018-11-26,2018,11,26,4,48,0,Monday,0
6995,2018-11-27,2018,11,27,4,48,1,Tuesday,0
6996,2018-11-28,2018,11,28,4,48,2,Wednesday,0
6997,2018-11-29,2018,11,29,4,48,3,Thursday,0
6998,2018-11-30,2018,11,30,4,48,4,Friday,0
6999,2018-12-01,2018,12,1,4,48,5,Saturday,1
7000,2018-12-02,2018,12,2,4,48,6,Sunday,1
7001,2018-12-03,2018,12,3,4,49,0,Monday,0
7002,2018-12-04,2018,12,4,4,49,1,Tuesday,0
7003,2018-12-05,2018,12,5,4,49,2,Wednesday,0
7004,2018-12-06,2018,12,6,4,49,3,Thursday,0
7005,2018-12-07,2018,12,7,4,49,4,Friday,0
7006,2018-12-08,2018,12,8,4,49,5,Saturday,1
7007,2018-12-09,2018,12,9,4,49,6,Sunday,1
7008,2018-12-10,2018,12,10,4,50,0,Monday,0
7009,2018-12-11,2018,12,11,4,50,1,Tuesday,0
7010,2018-12-12,2018,12,12,4,50,2,Wednesday,0
7011,2018-12-13,2018,12,13,4,50,3,Thursday,0
7012,2018-12-14,2018,12,14,4,50,4,Friday,0
7013,2018-12-15,2018,12,15,4,50,5,Saturday,1
7014,2018-12-16,2018,12,16,4,50,6,Sunday,1
7015,2018-12-17,2018,12,17,4,51,0,Monday,0
7016,2018-12-18,2018,12,18,4,51,1,Tuesday,0
7017,2018-12-19,2018,12,19,4,51,2,Wednesday,0
7018,2018-12-20,2018,12,20,4,51,3,Thursday,0
7019,2018-12-21,2018,12,21,4,51,4,Friday,0
7020,2018-12-22,2018,12,22,4,51,5,Saturday,1
7021,2018-12-23,2018,12,23,4,51,6,Sunday,1
7022,2018-12-24,2018,12,24,4,52,0,Monday,0
7023,2018-12-25,2018,12,25,4,52,1,Tuesday,0
7024,2018-12-26,2018,12,26,4,52,2,Wednesday,0
7025,2018-12-27,2018,12,27,4,52,3,Thursday,0
7026,2018-12-28,2018,12,28,4,52,4,Friday,0
7027,2018-12-29,2018,12,29,4,52,5,Saturday,1
7028,2018-12-30,2018,12,30,4,52,6,Sunday,1
7029,2018-12-31,2018,12,31,4,1,0,Monday,0
7030,2019-01-01,2019,1,1,1,1,1,Tuesday,0
7031,2019-01-02,2019,1,2,1,1,2,Wednesday,0
7032,2019-01-03,2019,1,3,1,1,3,Thursday,0
7033,2019-01-04,2019,1,4,1,1,4,Friday,0
7034,2019-01-05,2019,1,5,1,1,5,Saturday,1
7035,2019-01-06,2019,1,6,1,1,6,Sunday,1
7036,2019-01-07,2019,1,7,1,2,0,Monday,0
7037,2019-01-08,2019,1,8,1,2,1,Tuesday,0
7038,2019-01-09,2019,1,9,1,2,2,Wednesday,0
7039,2019-01-10,2019,1,10,1,2,3,Thursday,0
7040,2019-01-11,2019,1,11,1,2,4,Friday,0
7041,2019-01-12,2019,1,12,1,2,5,Saturday,1
7042,2019-01-13,2019,1,13,1,2,6,Sunday,1
7043,2019-01-14,2019,1,14,1,3,0,Monday,0
7044,2019-01-15,2019,1,15,1,3,1,Tuesday,0
7045,2019-01-16,2019,1,16,1,3,2,Wednesday,0
7046,2019-01-17,2019,1,17,1,3,3,Thursday,0
7047,2019-01-18,2019,1,18,1,3,4,Friday,0
7048,2019-01-19,2019,1,19,1,3,5,Saturday,1
7049,2019-01-20,2019,1,20,1,3,6,Sunday,1
7050,2019-01-21,2019,1,21,1,4,0,Monday,0
7051,2019-01-22,2019,1,22,1,4,1,Tuesday,0
7052,2019-01-23,2019,1,23,1,4,2,Wednesday,0
7053,2019-01-24,2019,1,24,1,4,3,Thursday,0
7054,2019-01-25,2019,1,25,1,4,4,Friday,0
7055,2019-01-26,2019,1,26,1,4,5,Saturday,1
7056,2019-01-27,2019,1,27,1,4,6,Sunday,1
7057,2019-01-28,2019,1,28,1,5,0,Monday,0
7058,2019-01-29,2019,1,29,1,5,1,Tuesday,0
7059,2019-01-30,2019,1,30,1,5,2,Wednesday,0
7060,2019-01-31,2019,1,31,1,5,3,Thursday,0
7061,2019-02-01,2019,2,1,1,5,4,Friday,0
7062,2019-02-02,2019,2,2,1,5,5,Saturday,1
7063,2019-02-03,2019,2,3,1,5,6,Sunday,1
7064,2019-02-04,2019,2,4,1,6,0,Monday,0
7065,2019-02-05,2019,2,5,1,6,1,Tuesday,0
7066,2019-02-06,2019,2,6,1,6,2,Wednesday,0
7067,2019-02-07,2019,2,7,1,6,3,Thursday,0
7068,2019-02-08,2019,2,8,1,6,4,Friday,0
7069,2019-02-09,2019,2,9,1,6,5,Saturday,1
7070,2019-02-10,2019,2,10,1,6,6,Sunday,1
7071,2019-02-11,2019,2,11,1,7,0,Monday,0
7072,2019-02-12,2019,2,12,1,7,1,Tuesday,0
7073,2019-02-13,2019,2,13,1,7,2,Wednesday,0
7074,2019-02-14,2019,2,14,1,7,3,Thursday,0
7075,2019-02-15,2019,2,15,1,7,4,Friday,0
7076,2019-02-16,2019,2,16,1,7,5,Saturday,1
7077,2019-02-17,2019,2,17,1,7,6,Sunday,1
7078,2019-02-18,2019,2,18,1,8,0,Monday,0
7079,2019-02-19,2019,2,19,1,8,1,Tuesday,0
7080,2019-02-20,2019,2,20,1,8,2,Wednesday,0
7081,2019-02-21,2019,2,21,1,8,3,Thursday,0
7082,2019-02-22,2019,2,22,1,8,4,Friday,0
7083,2019-02-23,2019,2,23,1,8,5,Saturday,1
7084,2019-02-24,2019,2,24,1,8,6,Sunday,1
7085,2019-02-25,2019,2,25,1,9,0,Monday,0
7086,2019-02-26,2019,2,26,1,9,1,Tuesday,0
7087,2019-02-27,2019,2,27,1,9,2,Wednesday,0
7088,2019-02-28,2019,2,28,1,9,3,Thursday,0
7089,2019-03-01,2019,3,1,1,9,4,Friday,0
7090,2019-03-02,2019,3,2,1,9,5,Saturday,1
7091,2019-03-03,2019,3,3,1,9,6,Sunday,1
7092,2019-03-04,2019,3,4,1,10,0,Monday,0
7093,2019-03-05,2019,3,5,1,10,1,Tuesday,0
7094,2019-03-06,2019,3,6,1,10,2,Wednesday,0
7095,2019-03-07,2019,3,7,1,10,3,Thursday,0
7096,2019-03-08,2019,3,8,1,10,4,Friday,0
7097,2019-03-09,2019,3,9,1,10,5,Saturday,1
7098,2019-03-10,2019,3,10,1,10,6,Sunday,1
7099,2019-03-11,2019,3,11,1,11,0,Monday,0
7100,2019-03-12,2019,3,12,1,11,1,Tuesday,0
7101,2019-03-13,2019,3,13,1,11,2,Wednesday,0
7102,2019-03-14,2019,3,14,1,11,3,Thursday,0
7103,2019-03-15,2019,3,15,1,11,4,Friday,0
7104,2019-03-16,2019,3,16,1,11,5,Saturday,1
7105,2019-03-17,2019,3,17,1,11,6,Sunday,1
7106,2019-03-18,2019,3,18,1,12,0,Monday,0
7107,2019-03-19,2019,3,19,1,12,1,Tuesday,0
7108,2019-03-20,2019,3,20,1,12,2,Wednesday,0
7109,2019-03-21,2019,3,21,1,12,3,Thursday,0
7110,2019-03-22,2019,3,22,1,12,4,Friday,0
7111,2019-03-23,2019,3,23,1,12,5,Saturday,1
7112,2019-03-24,2019,3,24,1,12,6,Sunday,1
7113,2019-03-25,2019,3,25,1,13,0,Monday,0
7114,2019-03-26,2019,3,26,1,13,1,Tuesday,0
7115,2019-03-27,2019,3,27,1,13,2,Wednesday,0
7116,2019-03-28,2019,3,28,1,13,3,Thursday,0
7117,2019-03-29,2019,3,29,1,13,4,Friday,0
7118,2019-03-30,2019,3,30,1,13,5,Saturday,1
7119,2019-03-31,2019,3,31,1,13,6,Sunday,1
7120,2019-04-01,2019,4,1,2,14,0,Monday,0
7121,2019-04-02,2019,4,2,2,14,1,Tuesday,0
7122,2019-04-03,2019,4,3,2,14,2,Wednesday,0
7123,2019-04-04,2019,4,4,2,14,3,Thursday,0
7124,2019-04-05,2019,4,5,2,14,4,Friday,0
7125,2019-04-06,2019,4,6,2,14,5,Saturday,1
7126,2019-04-07,2019,4,7,2,14,6,Sunday,1
7127,2019-04-08,2019,4,8,2,15,0,Monday,0
7128,2019-04-09,2019,4,9,2,15,1,Tuesday,0
7129,2019-04-10,2019,4,10,2,15,2,Wednesday,0
7130,2019-04-11,2019,4,11,2,15,3,Thursday,0
7131,2019-04-12,2019,4,12,2,15,4,Friday,0
7132,2019-04-13,2019,4,13,2,15,5,Saturday,1
7133,2019-04-14,2019,4,14,2,15,6,Sunday,1
7134,2019-04-15,2019,4,15,2,16,0,Monday,0
