Street_Num,Street_Name,Street_Type,Street_Direction
637,LAKE SHORE,BLVD,W
631,INDIAN,RD, 
45,FLEMING,CRES, 
165,AUGUSTA,AVE, 
93,COLLINSON,BLVD, 
3657,LAKE SHORE,BLVD,W
18,DACRE,CRES, 
18,DACRE,CRES, 
2169,QUEEN,ST,E
49,QUEENS PLATE,DR, 
164,BELLWOODS,AVE, 
15,WOODLAND,HTS, 
373,FRONT,ST,W
1315,ROYAL YORK,RD, 
25,THE WEST MALL, , 
25,THE WEST MALL, , 
100,QUEEN'S PARK, , 
568,ANNETTE,ST, 
505,UNIVERSITY,AVE, 
128,DEWHURST,BLVD, 
197,INDIAN,GRV, 
55,MILL,ST, 
3001,FINCH,AVE,W
2188,EGLINTON,AVE,W
42,KILLDEER,CRES, 
269,ST GERMAIN,AVE, 
160,RIDLEY,BLVD, 
404,JARVIS,ST, 
106,ASCOT,AVE, 
947,MARTIN GROVE,RD, 
61,FRONT,ST,W
5697,YONGE,ST, 
10,ELMWOOD,AVE, 
466,EUCLID,AVE, 
80,HAZELTON,AVE, 
140,SIMCOE,ST, 
1563,BIRCHMOUNT,RD, 
5001,YONGE,ST, 
50,GOULD,ST, 
2,GREENCOAT,RD, 
12,FOREST GLEN,CRES, 
362,THE EAST MALL, , 
58,HARSHAW,AVE, 
700-780,GORDON BAKER,RD, 
2181,WESTON,RD, 
1105,QUEEN,ST,E
4576,YONGE,ST, 
84,HILLMOUNT,AVE, 
750,BALLIOL,ST, 
102,LANGFORD,AVE, 
30,BINSCARTH,RD, 
4,CORNISH,RD, 
2945-2951,LAKE SHORE,BLVD,W
108,NORTH,DR, 
11,ATHERTON,CRES, 
140,SIMCOE,ST, 
176,OLD FOREST HILL,RD, 
387,HOPEWELL,AVE, 
229,YONGE,ST, 
501,MARLEE,AVE, 
2305,MARKHAM,RD, 
8,VIRGINIA,AVE, 
48,FISHER,ST, 
48,FISHER,ST, 
48,FISHER,ST, 
48,FISHER,ST, 
48,FISHER,ST, 
48,FISHER,ST, 
48,FISHER,ST, 
48,FISHER,ST, 
7,BISHOP,AVE, 
143,QUEENSDALE,AVE, 
935,DUNDAS,ST,E
901,COSBURN,AVE, 
12,FLEMINGTON,RD, 
528,MCROBERTS,AVE, 
528,MCROBERTS,AVE, 
413,LYTTON,BLVD, 
144,BETTY ANN,DR, 
127,WESTMORE,DR, 
1302,QUEEN,ST,W
30,EASTMOUNT,AVE, 
334,YONGE,ST, 
25,THE WEST MALL, , 
167,KING,ST,E
679,QUEEN,ST,W
279,MAJOR,ST, 
250,THE EAST MALL, , 
828,EASTERN,AVE, 
265,WINCOTT,DR, 
77,LYNNGROVE,AVE, 
61,VALENTINE,DR, 
219,PAPE,AVE, 
25,ROSEDALE HEIGHTS,DR, 
380,MAIN,ST, 
1542,JANE,ST, 
520,ST GERMAIN,AVE, 
155,OAKMOUNT,RD, 
340,GLENGARRY,AVE, 
389,GLENCAIRN,AVE, 
2075,BAYVIEW,AVE, 
25,THE WEST MALL, , 
3,CARIBOU,RD, 
87,RONCESVALLES,AVE, 
25,THE WEST MALL, , 
292,INGLEWOOD,DR, 
412,EUCLID,AVE, 
211,RIVERDALE,AVE, 
184,MONTCLAIR,AVE, 
28,WARLAND,AVE, 
1310,DON MILLS,RD, 
9,HEDGEWOOD,RD, 
1,LEUTY,AVE, 
247,ROXTON,RD, 
180,VALLEY,RD, 
55,GOLFDOWN,DR, 
25,THE WEST MALL, , 
600,UNIVERSITY,AVE, 
1051,DUPONT,ST, 
49,HIGHLAND,CRES, 
286,ROXTON,RD, 
194,CRAWFORD,ST, 
116 A,SHERBOURNE,ST, 
600,UNIVERSITY,AVE, 
20,CHARLES,ST,E
1594-1598,THE QUEENSWAY, , 
920,YONGE,ST, 
400,ARMADALE,AVE, 
45,ELWOOD,BLVD, 
82,BROADWAY,AVE, 
75,WYNFORD HEIGHTS,CRES, 
1398,YONGE,ST, 
44,STUBBS,DR, 
90,GEOFFREY,ST, 
811 A,CARLAW,AVE, 
3101,YONGE,ST, 
1750,FINCH,AVE,E
194,DUNBLAINE,AVE, 
196,DUNBLAINE,AVE, 
11,RAVEL,RD, 
196,DUNBLAINE,AVE, 
700,EVANS,AVE, 
286,GLENGROVE,AVE,W
716 A,THE QUEENSWAY, , 
5089-5101,YONGE,ST, 
1800,SHEPPARD,AVE,E
133,COLDSTREAM,AVE, 
2468-2478,EGLINTON,AVE,W
1661,AVENUE,RD, 
263,BROADVIEW,AVE, 
1180,MOUNT PLEASANT,RD, 
135,HATHERLEY,RD, 
135,HATHERLEY,RD, 
129,LOCKSLEY,AVE, 
928,MCCOWAN,RD, 
38,COXWELL,AVE, 
1151,VICTORIA PARK,AVE, 
1151,VICTORIA PARK,AVE, 
1151,VICTORIA PARK,AVE, 
1151,VICTORIA PARK,AVE, 
1151,VICTORIA PARK,AVE, 
1151,VICTORIA PARK,AVE, 
1151,VICTORIA PARK,AVE, 
1151,VICTORIA PARK,AVE, 
3295,DUFFERIN,ST, 
667,GLENCAIRN,AVE, 
20,ORFUS,RD, 
25,YORK DOWNS,DR, 
1,DUNDAS,ST,W
265,WINCOTT,DR, 
111,MONARCH PARK,AVE, 
250,THE EAST MALL, , 
6,APPLEFIELD,DR, 
121,HORSHAM,AVE, 
40,ST GEORGE,ST, 
1002,LAWRENCE,AVE,W
2075,BAYVIEW,AVE, 
46,GLENWOOD,AVE, 
31,ST ANDREWS,BLVD, 
31,ST ANDREWS,BLVD, 
31,ST ANDREWS,BLVD, 
1800,SHEPPARD,AVE,E
2751,OLD LESLIE,ST, 
137,PINEWOOD,AVE, 
70,MONTROSE,AVE, 
34,LAURELCREST,AVE, 
5,THE BRIDLE,PATH, 
20,FIFESHIRE,RD, 
501,GLEN PARK,AVE, 
515,ROYAL YORK,RD, 
2216,EGLINTON,AVE,W
335,HILLHURST,BLVD, 
1800,THE QUEENSWAY, , 
5525,EGLINTON,AVE,W
25,THE WEST MALL, , 
107,REDWOOD,AVE, 
569,SPADINA,AVE, 
123,CARIBOU,RD, 
346,BROADVIEW,AVE, 
546,ROXTON,RD, 
2989,BLOOR,ST,W
5793,YONGE,ST, 
2359-2395,FINCH,AVE,W
481,DANFORTH,AVE, 
299,BLOOR,ST,W
123,MILTON,ST, 
604,DANFORTH,AVE, 
25,THE WEST MALL, , 
150,GERRARD,ST,W
57,ROSLIN,AVE, 
3400-3422,DUNDAS,ST,W
10,WYCHWOOD,PK, 
367,BROOKDALE,AVE, 
61,FRONT,ST,W
642,DAVENPORT,RD, 
96,PEMBROKE,ST, 
15,ST CLAIR,AVE,W
254,GREENWOOD,AVE, 
205,HUMBER COLLEGE,BLVD, 
1269,DUFFERIN,ST, 
10,BELLAIR,ST, 
10,NORTHTOWN,WAY, 
33,EASTGLEN,CRES, 
452,COLDSTREAM,AVE, 
1400,DON MILLS,RD, 
4100-4120,YONGE,ST, 
1,DUNDAS,ST,W
25,THE WEST MALL, , 
2003,AVENUE,RD, 
442,FAIRLAWN,AVE, 
340,SPRING GARDEN,AVE, 
482,GLEN PARK,AVE, 
3971 A,BLOOR,ST,W
52,GLEN MANOR,DR, 
490-534,LAWRENCE,AVE,W
5700,YONGE,ST, 
3030,DON MILLS,RD,E
61,COBDEN,ST, 
3,ESGORE,DR, 
246,KINGSWOOD,RD, 
34,DE GRASSI,ST, 
383,CONNAUGHT,AVE, 
15,TORRANCE,RD, 
17,SIMPSON,AVE, 
194,CRAWFORD,ST, 
250,THE EAST MALL, , 
74,STORMONT,AVE, 
74,STORMONT,AVE, 
78,STORMONT,AVE, 
80,STORMONT,AVE, 
82,STORMONT,AVE, 
2075,BAYVIEW,AVE, 
24,FROST,ST, 
34,WORTHINGTON,CRES, 
1560,YONGE,ST, 
2625 A-2625 G,WESTON,RD, 
279,BRIAR HILL,AVE, 
16,METHUEN,AVE, 
7,WHITNEY,AVE, 
144,FERRIS,RD, 
12,FOREST GLEN,CRES, 
93,EVANS,AVE, 
93,EVANS,AVE, 
950,DUPONT,ST, 
453,DELORAINE,AVE, 
587,MOUNT PLEASANT,RD, 
2974,ISLINGTON,AVE, 
45,WARWOOD,RD, 
2075,SHEPPARD,AVE,E
21,WESTGLEN,CRES, 
66,RATHNELLY,AVE, 
197,QUEEN,ST,E
240,GEORGE,ST, 
3239,YONGE,ST, 
4100-4120,YONGE,ST, 
1800,SHEPPARD,AVE,E
1,BAXTER,ST, 
1440,FINCH,AVE,W
126,JOHN,ST, 
216,SHELDRAKE,BLVD, 
76,BEECHWOOD,AVE, 
12,THORNHILL,AVE, 
65,CASTLE FRANK,CRES, 
633,WOBURN,AVE, 
1090,DON MILLS,RD, 
650,MCNICOLL,AVE, 
491,MARKHAM,ST, 
0,EGLINTON,AVE,E
6,REIBER,CRES, 
2111,FINCH,AVE,W
2515,YONGE,ST, 
95,CORTLEIGH,BLVD, 
132,ST PATRICK,ST, 
47,QUEEN MARYS,DR, 
35,LURGAN,DR, 
399,DONLANDS,AVE, 
2493,YONGE,ST, 
853,MILNER,AVE, 
455,ROSELAWN,AVE, 
131,THE KINGSWAY, , 
1005,KING,ST,W
1,PALACE PIER,CRT, 
4001,LESLIE,ST, 
9,PEARSON,AVE, 
2267,ISLINGTON,AVE, 
518,EGLINTON,AVE,W
12,GLEN AMES, , 
435,GLENGARRY,AVE, 
755,OAKDALE,RD, 
75,CRAIGMORE,CRES, 
100,QUEEN'S PARK, , 
1000,ISLINGTON,AVE, 
568,SHEPPARD,AVE,W
47,EDENBRIDGE,DR, 
361,BURNHAMTHORPE,RD, 
955,ROYAL YORK,RD, 
950,KIPLING,AVE, 
2267,ISLINGTON,AVE, 
35,EVERSFIELD,RD, 
234,HADDINGTON,AVE, 
25,THE WEST MALL, , 
348,BROADVIEW,AVE, 
15,PROVOST,DR, 
60,HEWITT,AVE, 
30,GRENVIEW,BLVD,S
1947-1997,BLOOR,ST,W
1977-2001,LESLIE,ST, 
34,LOYALIST,RD, 
21,CARLTON,ST, 
801,YORK MILLS,RD, 
192,SUTHERLAND,DR, 
250,THE EAST MALL, , 
3143,YONGE,ST, 
1104,ALBION,RD, 
5,TERRACE,AVE, 
1,BASTEDO,AVE, 
453,DURIE,ST, 
834,COLLEGE,ST, 
14,OVERDALE,RD, 
455,ADELAIDE,ST,W
341,MAPLE LEAF,DR, 
130,NORTON,AVE, 
980,LAWRENCE,AVE,E
1800,SHEPPARD,AVE,E
158,GLEBEHOLME,BLVD, 
389,CARLTON,ST, 
198,GAMMA,ST, 
174,RUMSEY,RD, 
198,GAMMA,ST, 
215,INGLEWOOD,DR, 
2075,BAYVIEW,AVE, 
15,WILKET,RD, 
747-749,QUEEN,ST,E
216,FULTON,AVE, 
50,LELAND,AVE, 
25,THE WEST MALL, , 
82,DANIELS,ST, 
82,DANIELS,ST, 
11,ROYCREST,AVE, 
329,LIPPINCOTT,ST, 
350,VICTORIA,ST, 
261,WITHROW,AVE, 
1923,QUEEN,ST,E
4001,LESLIE,ST, 
587,KING,ST,W
1366,YONGE,ST, 
825,COXWELL,AVE, 
250,WANLESS,AVE, 
112,GLENDALE,AVE, 
150,GERRARD,ST,W
4,PARDEE,AVE, 
146,HILTON,AVE, 
490-534,LAWRENCE,AVE,W
946,LAWRENCE,AVE,E
90,RIVERDALE,DR, 
34,EVANS,AVE, 
34,EVANS,AVE, 
160,KENDAL,AVE, 
20,CHILTERN HILL,RD, 
3206 A,LAKE SHORE,BLVD,W
3200-3222,DUFFERIN,ST, 
111,SHEPPARD,AVE,W
12,PAMCREST,DR, 
125,THE QUEENSWAY, , 
516,SALEM,AVE,N
12,DORCHESTER,DR, 
17,HIGH PARK,AVE, 
852-854,DANFORTH,AVE, 
167,PALMERSTON,AVE, 
246,KINGSWOOD,RD, 
61,FENN,AVE, 
14,ELLIS,GDNS, 
160,KENDAL,AVE, 
74,ASHBOURNE,DR, 
384,BROOKDALE,AVE, 
133,PRESLEY,AVE, 
54,LANKIN,BLVD, 
3395,WESTON,RD, 
171,EAST LIBERTY,ST, 
361 A,OLD FINCH,AVE, 
2096,DUNDAS,ST,W
460,PRINCE EDWARD,DR,N
175,MAVETY,ST, 
77,BANBURY,RD, 
33,OTONABEE,AVE, 
75,TAMWORTH,RD, 
600,UNIVERSITY,AVE, 
56,CHELTENHAM,AVE, 
1226,ISLINGTON,AVE, 
25,ELMA,ST, 
200,LONSDALE,RD, 
159,SYMINGTON,AVE, 
204,COTTINGHAM,ST, 
50,FLORENCE,AVE, 
3,NAVY WHARF,CRT, 
1130,BATHURST,ST, 
145,CRESCENT,RD, 
6,SPADINA,RD, 
99,HAZELWOOD,AVE, 
240,ELMWOOD,AVE, 
16,SOHO,ST, 
25,THE WEST MALL, , 
250,THE EAST MALL, , 
74,THE KINGSWAY, , 
384,COLLEGE,ST, 
174,MACDONELL,AVE, 
1,AVONDALE,AVE, 
36,DE VERE,GDNS, 
340,GLEN PARK,AVE, 
250,QUEENS,DR, 
43,BROOKRIDGE,DR, 
275,HILLCREST,AVE, 
120,HILLMOUNT,AVE, 
3030,DON MILLS,RD,E
19,BROCKINGTON,CRES, 
3000,DON MILLS,RD,E
121,LEACREST,RD, 
693,BATHURST,ST, 
17 A,CECIL,ST, 
1382,QUEEN,ST,E
17,POPLAR HEIGHTS,DR, 
50,FRANCINE,DR, 
15,WALLINGFORD,RD, 
121 B,EVANS,AVE, 
121 A,EVANS,AVE, 
315,STRATHMORE,BLVD, 
2075,BAYVIEW,AVE, 
265,WINCOTT,DR, 
91,BAYCREST,AVE, 
454,WOBURN,AVE, 
360,BROCK,AVE, 
10,WOOLTON,CRES, 
137,BROWNING,AVE, 
200,GRAYDON HALL,DR, 
25,THE WEST MALL, , 
205,HUMBER COLLEGE,BLVD, 
1044,FINCH,AVE,W
227,OWEN,BLVD, 
80,WESTERN BATTERY,RD, 
1055,YONGE,ST, 
400,EASTERN,AVE, 
3663,DANFORTH,AVE, 
555,FINCH,AVE,W
4001,LESLIE,ST, 
127,HILLMOUNT,AVE, 
2611,EGLINTON,AVE,W
117,DUNBLAINE,AVE, 
44,WESTLEIGH,CRES, 
1750,FINCH,AVE,E
46,ROBINGROVE,RD, 
2,D'ARCY,ST, 
25,THE WEST MALL, , 
1758,QUEEN,ST,E
135,OVERLEA,BLVD, 
83,SUNRISE,AVE, 
18,ST PHILLIPS,RD, 
353,QUEEN,ST,W
95-107,DANFORTH,AVE, 
530,ARLINGTON,AVE, 
42,ALMORE,AVE, 
42,ALMORE,AVE, 
40,ALMORE,AVE, 
25,CAMBERWELL,RD, 
531,RIDELLE,AVE, 
15,WESTMOUNT PARK,RD, 
531,RIDELLE,AVE, 
12,DURIE,ST, 
468,AVENUE,RD, 
4,HOLLYWOOD,CRES, 
144,MORSE,ST, 
116,ANGUS,DR, 
1525,DUPONT,ST, 
350,DAVENPORT,RD, 
49,PEPLER,AVE, 
68,SPRINGDALE,BLVD, 
74,RENFIELD,ST, 
200,LONSDALE,RD, 
74,RENFIELD,ST, 
203,ELLSWORTH,AVE, 
110,DREWRY,AVE, 
103,MARTIN GROVE,RD, 
21,WINNIFRED,AVE, 
108,STAYNER,AVE, 
108,STAYNER,AVE, 
108,STAYNER,AVE, 
108,STAYNER,AVE, 
108,STAYNER,AVE, 
108,STAYNER,AVE, 
383,ELLIS PARK,RD, 
1,DUNDAS,ST,W
25,THE WEST MALL, , 
384,GLENGROVE,AVE, 
301,DURIE,ST, 
7,HILLSBORO,AVE, 
360,CRANBROOKE,AVE, 
129,DANFORTH,AVE, 
529,STRATHMORE,BLVD, 
5100,YONGE,ST, 
8,MACNAUGHTON,RD, 
2525,ST CLAIR,AVE,W
192,BRIDGELAND,AVE, 
165,JOHN,ST, 
1390,QUEEN,ST,W
1445,WILSON,AVE, 
71,ROXBOROUGH,ST,W
200,HANNA,RD, 
1800,SHEPPARD,AVE,E
8,YORKVIEW,DR, 
50,LEIGH,ST, 
2,NORTHGLEN,AVE, 
25,ANNESLEY,AVE, 
2346,YONGE,ST, 
1800,SHEPPARD,AVE,E
30,TURNBERRY,AVE, 
2075,BAYVIEW,AVE, 
3014-3020,BLOOR,ST,W
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
76,NORTHLAND,AVE, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
76,NORTHLAND,AVE, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
347,ROYAL YORK,RD, 
15,ORLEY,AVE, 
3,PINEHURST,CRES, 
60,POPLAR,AVE, 
36,SUNNYDENE,CRES, 
87,PINE CREST,RD, 
496,KINGSTON,RD, 
320,PARLIAMENT,ST, 
11,TUDOR,GT, 
48,SHEPPARD,AVE,W
98,BALDWIN,ST, 
402,CRANBROOKE,AVE, 
45,GLEN LONG,AVE, 
155,FALSTAFF,AVE, 
30,DARRELL,AVE, 
30,DARRELL,AVE, 
202,CAMERON,AVE, 
274,SOUTH KINGSWAY, , 
950,DIXON,RD, 
377,SPADINA,AVE, 
222,ST PATRICK,ST, 
1941,WESTON,RD, 
176,INDIAN,RD, 
350,KIPLING,AVE, 
51,PARKWOODS VILLAGE,DR, 
151,KING,ST,E
3014-3020,BLOOR,ST,W
234,FLORENCE,AVE, 
79,GLEN LONG,AVE, 
825,DUNDAS,ST,E
1566-1574,AVENUE,RD, 
75,GARFIELD,AVE, 
222,ST PATRICK,ST, 
1355,ST CLAIR,AVE,W
1830,THE QUEENSWAY, , 
115,FULTON,AVE, 
16,STRATH,AVE, 
11,RAVEL,RD, 
15,WESTON WOOD,RD, 
920,SHEPPARD,AVE,W
17,SPRUCE,ST, 
7,REDBERRY,PKWY, 
32,LAUREL,AVE, 
222,GOLFDALE,RD, 
21,OAK,ST, 
21,OAK,ST, 
21,OAK,ST, 
21,OAK,ST, 
21,OAK,ST, 
21,OAK,ST, 
21,OAK,ST, 
21,OAK,ST, 
124,RAVENSCREST,DR, 
423,LESLIE,ST, 
35,DEFOREST,RD, 
423,LESLIE,ST, 
423,LESLIE,ST, 
79,GLEN LONG,AVE, 
33,BAY,ST, 
10,HYCREST,AVE, 
10,HYCREST,AVE, 
496,BLOOR,ST,W
5,WITHROW,AVE, 
253,WOBURN,AVE, 
940,WESTON,RD, 
7,RIDGEGATE,CRES, 
3080,BAYVIEW,AVE, 
200,FRONT,ST,W
180,GLENCAIRN,AVE, 
12,ST JOSEPH,ST, 
20,GOTHIC,AVE, 
248,HEATH,ST,E
105,GERRARD,ST,E
161,OAKWOOD,AVE, 
593,ST GERMAIN,AVE, 
27,LADY BANK,RD, 
2267,ISLINGTON,AVE, 
252,SNOWDON,AVE, 
25,THE WEST MALL, , 
370,BLOOR,ST,W
4800,LESLIE,ST, 
4800,LESLIE,ST, 
194,FULTON,AVE, 
144,FULTON,AVE, 
95-107,DANFORTH,AVE, 
134,EVERDEN,RD, 
3200,YONGE,ST, 
225,FORMAN,AVE, 
95,HARLOW,CRES, 
133,MILTON,ST, 
25,THE WEST MALL, , 
333,CONNAUGHT,AVE, 
37,DONWOODS,DR, 
1,DUNDAS,ST,W
30,FELBRIGG,AVE, 
325,CASTLEFIELD,AVE, 
805,EUCLID,AVE, 
483,EGLINTON,AVE,W
6,HUMBERLINE,DR, 
145,GLENCAIRN,AVE, 
30,BARRHEAD,CRES, 
47,STATION,RD, 
61,FRONT,ST,W
81,TILDEN,CRES, 
59,MCGILLIVRAY,AVE, 
151,MERTON,ST, 
500,QUEENS QUAY, ,W
374,INDIAN,GRV, 
10,MADELINE,RD, 
91,FOREST GROVE,DR, 
112,PARKHURST,BLVD, 
1800,SHEPPARD,AVE,E
72,VIRGINIA,AVE, 
638,COLDSTREAM,AVE, 
11,WALKER,RD, 
2450,SHEPPARD,AVE,E
115,NORTHCLIFFE,BLVD, 
265,WINCOTT,DR, 
2075,BAYVIEW,AVE, 
161,QUEENSDALE,AVE, 
720,GLENGROVE,AVE, 
50,BLOOR,ST,W
59,OLD MILL,DR, 
14,ROSLIN,AVE, 
250,THE EAST MALL, , 
25,THE WEST MALL, , 
369,GRACE,ST, 
109,LAURELCREST,AVE, 
2298,ISLINGTON,AVE, 
2:00 AM,NOTTAWA,AVE, 
171,FRONT,ST,E
47,GLENWOOD,AVE, 
25,THE WEST MALL, , 
39,HATHERLEY,RD, 
25,THE WEST MALL, , 
45,DEWSON,ST, 
45,DEWSON,ST, 
6212-6600,YONGE,ST, 
9,CHIEFTAIN,CRES, 
147,BRANDON,AVE, 
147,BRANDON,AVE, 
147,BRANDON,AVE, 
147,BRANDON,AVE, 
147,BRANDON,AVE, 
147,BRANDON,AVE, 
10,WATT,AVE, 
5233,YONGE,ST, 
296,CHURCH,ST, 
2428,BAYVIEW,AVE, 
147,OVERBROOK,PL, 
2715,LAWRENCE,AVE,E
60,NORSEMAN,ST, 
31,FINCH,AVE,E
62,GOODERHAM,DR, 
1,BLUE JAYS,WAY, 
103,BARTON,AVE, 
525,BAY,ST, 
2267,ISLINGTON,AVE, 
70,HIGHLAND,CRES, 
123,REXDALE,BLVD, 
37,GRIFFEN,DR, 
250,THE EAST MALL, , 
1,LADY YORK,AVE, 
64,ARMSTRONG,AVE, 
24,TURNER,RD, 
341,WILLOWDALE,AVE, 
119,BUCKINGHAM,AVE, 
1541,BAYVIEW,AVE, 
54,BICKNELL,AVE, 
2075,BAYVIEW,AVE, 
1050,WILSON,AVE, 
500,THE EAST MALL, , 
2451,YONGE,ST, 
10,NORTHTOWN,WAY, 
3560,BATHURST,ST, 
537,FAIRLAWN,AVE, 
81,BASTEDO,AVE, 
0,JANE,ST, 
0,JANE,ST, 
0,JANE,ST, 
0,JANE,ST, 
58,HUMBERVALE,BLVD, 
47,SALEM,AVE, 
52,LURGAN,DR, 
171,SUNNYSIDE,AVE, 
54,LURGAN,DR, 
22,CORWIN,CRES, 
1,DUNDAS,ST,W
15,YORK,ST, 
415,THE WESTWAY, , 
382,DOUGLAS,AVE, 
45,OVERLEA,BLVD, 
47,ORFUS,RD, 
70,SPARKHALL,AVE, 
480,ST CLAIR,AVE,W
2000-2088,SHEPPARD,AVE,E
170,FINCH,AVE,E
152-158,DUNDAS,ST,W
25,STUART,CRES, 
8,MELTON GROVE,ST, 
600,UNIVERSITY,AVE, 
723,QUEEN,ST,W
250,FRONT,ST,W
25,FAITH,AVE, 
73,CARMICHAEL,AVE, 
177,FINCH,AVE,W
89,GOULD,ST, 
42,HARTFIELD,CRT, 
448,WESTMOUNT,AVE, 
11,GRAFTON,AVE, 
526,OAKWOOD,AVE, 
1145-1147,MIDLAND,AVE, 
1145-1147,MIDLAND,AVE, 
758,MOUNT PLEASANT,RD, 
30,BARRHEAD,CRES, 
361,OLD FINCH,AVE, 
12,BARKER,AVE, 
61,LURGAN,DR, 
37,WOODLAND PARK,RD, 
130,KING,ST,W
627,MOUNT PLEASANT,RD, 
1125,DANFORTH,AVE, 
36,OVERBANK,CRES, 
2776-2838,VICTORIA PARK,AVE, 
2430,EGLINTON,AVE,E
65,GRACE,ST, 
151,HANNA,RD, 
5,BELLEVUE,CRES, 
2075,BAYVIEW,AVE, 
15,WALKER,RD, 
672-674,COLLEGE,ST, 
107,DIXON,AVE, 
525,BAY,ST, 
343,WILSON,AVE, 
28,BIRCHVIEW,CRES, 
22,DUNBLAINE,AVE, 
8,DEANE FIELD,CRES, 
129,BUCKINGHAM,AVE, 
175,WELLINGTON,ST,W
2690,BLOOR,ST,W
2692-2694,BLOOR,ST,W
132,COLDSTREAM,AVE, 
150,GERRARD,ST,W
238,MELITA,AVE, 
359,KANE,AVE, 
359,KANE,AVE, 
37,GILGORM,RD, 
168,BOOTH,AVE, 
95-107,DANFORTH,AVE, 
536,CRAWFORD,ST, 
21,NELSON,ST, 
53,BYWOOD,DR, 
23,HEDGEWOOD,RD, 
94,PARKVIEW HILL,CRES, 
83,UNDERHILL,DR, 
900,BAY,ST, 
28,RIVERDALE,DR, 
252,CASTLEFIELD,AVE, 
116 A,SHERBOURNE,ST, 
7,CHELFORD,RD, 
116,WESTLAKE,AVE, 
568,DELORAINE,AVE, 
270,VIEWMOUNT,AVE, 
2457,EGLINTON,AVE,E
26,SPRINGBROOK,GDNS, 
7,ELDERIDGE,AVE, 
1650,SHEPPARD,AVE,E
150,COLLEGE,ST, 
4001,LESLIE,ST, 
600,UNIVERSITY,AVE, 
17,STRATHGOWAN,CRES, 
44,EDENBROOK,HILL, 
5089-5101,YONGE,ST, 
600,UNIVERSITY,AVE, 
523,GLENGROVE,AVE, 
168,VICTOR,AVE, 
22,LEYTON,AVE, 
393,DAWES,RD, 
395,DAWES,RD, 
974,DANFORTH,AVE, 
40,OAKLANDS,AVE, 
6817,STEELES,AVE,W
233,SUTHERLAND,DR, 
75,ROSLIN,AVE, 
490-534,LAWRENCE,AVE,W
4,ROYALWOOD,CRT, 
3030,DON MILLS,RD,E
109,ELMHURST,AVE, 
700,EVANS,AVE, 
197,QUEEN,ST,E
235,CHAMBERS,AVE, 
250,THE EAST MALL, , 
28,FORT YORK,BLVD, 
123,REXDALE,BLVD, 
5525,EGLINTON,AVE,W
7,THURSFIELD,CRES, 
177,CHURCH,ST, 
241,GLEN PARK,AVE, 
517,GLENLAKE,AVE, 
567,SHEPPARD,AVE,E
51,MURRIE,ST, 
3,BLYTHWOOD,CRES, 
207,GRENADIER,RD, 
526,RUSTIC,RD, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
25,GREENVIEW,AVE, 
33,GREENVIEW,AVE, 
31,GREENVIEW,AVE, 
29,GREENVIEW,AVE, 
27,GREENVIEW,AVE, 
388,RICHMOND,ST,W
100,SCARLETT,RD, 
1881,STEELES,AVE,W
3336,YONGE,ST, 
29,BRIARGLEN,CRT, 
77,GEORGE HENRY,BLVD, 
50,CORMIER,HTS, 
52,CORMIER,HTS, 
54,CORMIER,HTS, 
56,CORMIER,HTS, 
58,CORMIER,HTS, 
60,CORMIER,HTS, 
62,CORMIER,HTS, 
64,CORMIER,HTS, 
21,CARLTON,ST, 
26,VENN,CRES, 
26,VENN,CRES, 
26,VENN,CRES, 
34,ALEXANDRA,WOOD, 
326,KING,ST,W
31,CALVIN,AVE, 
128,KINGSWAY,CRES, 
1177,YONGE,ST, 
192,HUDSON,DR, 
105,NORTON,AVE, 
1042-1048,BROADVIEW,AVE, 
104,CHAPMAN,RD, 
121,PINE GLEN,RD, 
70,BIRMINGHAM,ST, 
299,MAPLE LEAF,DR, 
2075,BAYVIEW,AVE, 
701,WARDEN,AVE, 
716 A,ANNETTE,ST, 
1235,BATHURST,ST, 
28,ADMIRAL,RD, 
1305,QUEEN,ST,E
33,SHEPPARD,AVE,E
33,SHEPPARD,AVE,E
8,GLEN WATFORD,DR, 
144,DELAWARE,AVE, 
27,RIDGE HILL,DR, 
61,LAMBERTLODGE,AVE, 
384,MELROSE,AVE, 
165-179,NORTH QUEEN,ST, 
45,OVERLEA,BLVD, 
