Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
08 147945 BLD,New Houses,SFD - Detached,New Building,10,CRESTON,RD, ,M6A,504245,N0823,2008-04-16,2008-07-04,,Inspection,Two storey,516000
08 147968 BLD,New Houses,SFD - Detached,New Building,1,ST AUBYNS,CRES, ,M4N,564392,N1527,2008-04-16,2008-05-23,,Inspection,Proposed two storey dwelling -SFD,581620
08 148830 BLD,New Houses,SFD - Detached,New Building,515,DELORAINE,AVE, ,M5M,506773,N0824,2008-04-18,2008-05-06,,Inspection,Two storey dwelling.,550000
08 151730 BLD,New Houses,SFD - Detached,New Building,149,STRATHEARN,RD, ,M6C,74361,S1229,2008-04-25,2008-06-04,,Inspection,New two-storey SFD-Detached dwelling.,1000000
08 151773 BLD,New Houses,SFD - Semi-Detached,New Building,32,WOODLAWN,AVE,W,M4V,11034807,S1238,2008-04-25,2008-07-30,,Inspection,Construct a new 3 storey semi-detached dwelling with basement (one half of an existing semi-detached dwelling).,800000
08 154283 BLD,New Houses,SFD - Detached,New Building,1,COLWOOD,RD, ,M9A,994162,W0230,2008-05-02,2008-05-21,,Inspection,To construct a new two storey detached single family dwelling,650000
08 157972 BLD,New Houses,SFD - Detached,New Building,68,YORK,RD, ,M2L,579074,N1523,2008-05-13,2008-06-03,,Inspection,Two storey dwelling.,650000
08 158223 BLD,New Houses,SFD - Detached,New Building,39,PLYMBRIDGE,CRES, ,M2P,7796492,N1523,2008-05-13,2008-06-20,,Inspection,2-storey dwelling,1000000
08 158660 BLD,New Houses,SFD - Detached,New Building,101,DUNEDIN,DR, ,M8X,7273432,W0322,2008-05-14,2008-06-13,,Inspection,To construct a new two storey detached single family dwelling,650000
08 159532 BLD,New Houses,SFD - Detached,New Building,509,WOBURN,AVE, ,M5M,577136,N0824,2008-05-16,2008-06-02,,Inspection,Two storey dwelling,1000000
08 160339 BLD,New Houses,SFD - Detached,New Building,196,LORD SEATON,RD, ,M2P,538276,N1521,2008-05-20,2008-06-05,,Inspection,Two storey dwelling,600500
08 160707 BLD,New Houses,SFD - Detached,New Building,2,HARPER,GDNS, ,M4T,817588,S1122,2008-05-21,2008-06-13,,Inspection,Proposal to demolish existing house and replace with new two-storey single family detached dwelling (283.59m2) with rear balcony.,750000
08 161894 BLD,New Houses,SFD - Detached,New Building,15,CHIEFTAIN,CRES, ,M2L,11541600,N1521,2008-05-23,2008-06-09,,Inspection,Two storey dwelling,1500000
08 162013 BLD,New Houses,SFD - Detached,New Building,224,HILLHURST,BLVD, ,M5N,2689874,N0828,2008-05-23,2009-03-31,,Inspection,Three storey dwelling.,1600000
08 162682 BLD,New Building,Mixed Use/Res w Non Res,New Building,76,DAVENPORT,RD, ,M5R,790571,S1128,2008-05-27,2011-10-18,,Inspection,"permit to construct new residential building - retail at grade - 87 units - 21 storey - 4 levels below grade parking. TARRION 38126Excav & Shoring , Foundation and Structural partial permits have been issued.This permit has also included the addition of the 3 residential storeys from 6th to 8th floors + the 25th floor level. (Now become 25-storey building)",53000000
08 168575 BLD,New Building,Mixed Use/Res w Non Res,New Building,650,KING,ST,W,M5V,10180120,S1032,2008-06-10,2011-06-24,,Inspection,Proposal to construct a new 10 sty and 16 sty condo with retail on ground floor and 3 levels of below grade parking.  Total 233 residential units.,38500000
08 168794 BLD,New Houses,SFD - Detached,New Building,45,KINGSWAY,CRES, ,M8X,10085901,W0322,2008-06-11,2008-09-25,,Inspection,New  two storey single family dwelling with attached garage and unfinished basement as per the owner.,700000
08 169718 BLD,New Building,Mixed Use/Res w Non Res,New Building,476,BREMNER,BLVD, ,   ,,S1035,2008-06-12,2011-05-10,,Inspection,"Proposed 38 storey residential tower and 18 storey residential tower with bridge connection, with 10 storey podium and 3 levels of underground parking, retail at grade. ",150000000
08 170017 BLD,New Building,Apartment Building,New Building,1015,SHEPPARD,AVE,E,M2K,11129956,N1729,2008-06-13,2010-07-26,,Inspection,"Building ""B"" 28 Storey, 316 unit condominium with 3 level below grade parking. ",50000000
08 171192 BLD,New Building,Mixed Use/Res w Non Res,New Building,585,QUEEN,ST,W,M5V,10476615,S1029,2008-06-17,2010-08-05,,Inspection,"New 7-storey mixed-use building development containing 96 residential dwelling units and approximately 9,725 square metres of retail space 3 storeys above grade parking",30000000
08 172007 BLD,New Houses,SFD - Detached,New Building,78,CHERITAN,AVE, ,M4R,782204,N0829,2008-06-18,2008-07-04,,Inspection,Two storey dwelling.,800000
08 174313 BLD,New Building,Mixed Use/Res w Non Res,New Building,400,WELLINGTON,ST,W,M5V,14621574,S1032,2008-06-24,2010-02-12,,Inspection,New twelve storey mixed-use building containing ground floor retail and residential amenity space with 102 residential dwelling units and three levels of below-grade parking. ,20000000
08 175631 BLD,New Houses,SFD - Detached,New Building,9,VERNHAM,AVE, ,M2L,9963246,N1522,2008-06-26,2008-07-18,,Inspection,1 1/2 Storey dwelling,2000000
08 177399 BLD,New Houses,SFD - Detached,New Building,87,CAINES,AVE, ,M2R,495192,N1822,2008-07-02,2008-07-24,,Inspection,nan,596000
08 177991 BLD,New Houses,SFD - Detached,New Building,184,SHAVER,AVE,N,M9B,1031563,W0234,2008-07-04,2008-08-20,,Inspection,Construct a new 2 storey single family detached,600000
08 179823 BLD,New Building,Mixed Use/Res w Non Res,New Building,53,COLGATE,AVE, ,   ,785040,S1435,2008-07-09,2010-01-18,,Inspection,"Proposal to construct new 4 storey, 15 live/work unit building, with parking at grade. See site plan approval draft . See PPR.",2171000
08 179846 BLD,New Building,Mixed Use/Res w Non Res,New Building,59,COLGATE,AVE, ,   ,7577029,S1435,2008-07-09,2012-02-28,,Inspection,New 3 storey building- 9 live/work unit and commercial building with parking at grade- SPA pending.NOTE: Oct. 2011 - design change from original 5 storey and 19 units.,2730000
08 181308 BLD,New Houses,SFD - Detached,New Building,474,CUMMER,AVE, ,M2M,504874,N1823,2008-07-14,2008-11-04,,Inspection,New 2 storey dwelling.,750000
08 181439 BLD,New Houses,SFD - Detached,New Building,156,BRIAN,DR, ,M2J,492065,N1728,2008-07-14,2008-08-01,,Inspection,New 2 storey dwelling.,600000
08 182650 BLD,New Houses,SFD - Detached,New Building,87,DONWOODS,DR, ,M4N,508338,N1523,2008-07-16,2008-08-15,,Inspection,2-storey dwelling,850000
08 182906 BLD,Small Residential Projects,SFD - Detached,Interior Alterations,6,HANNA,RD, ,M4G,3244675,N1535,2008-07-17,2008-07-17,,Inspection,interior alterations to main floor and basement. No additional living space.,600000
08 183363 BLD,New Houses,SFD - Detached,New Building,11,KINGSGARDEN,RD, ,M8X,1010949,W0322,2008-07-17,2008-09-08,,Inspection,to construct a new two storey sfd w/garages as approved by c/o/a,850000
08 183862 BLD,New Building,Apartment Building,New Building,150,SUDBURY,ST, ,M6J,14194356,S0937,2008-07-18,2011-12-28,,Inspection,PHASE 1 - East Tower; Permit for construction of phase 1 portion of 575 unit residential condo live work with 3 levels of below grade parking - Phase 1-440 units- contains 369 dwelling units (standard) and 71 live work units do be devoted  exclusively to art/scape. Phase 1 also includes entire below grade area of development to be sprinklered.,51000000
08 189211 BLD,New Houses,SFD - Detached,New Building,50,HARTFIELD,RD, ,M9A,1006137,W0229,2008-08-01,2008-08-22,,Inspection,to construct a new two storey dwelling with attached garages,800000
08 189380 BLD,New Houses,SFD - Detached,New Building,100,LYNDHURST,AVE, ,M5R,835258,S1236,2008-08-01,2008-08-22,,Inspection,Proposal to construct a new single family detached dwelling (352.33m2).  See PAL folder 08-119360 and demolition folder 08-189391.,1200000
08 190162 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,361,UNIVERSITY,AVE, ,M5G,877907,S1025,2008-08-05,2008-09-04,,Inspection,"Interior alterations to build walls in basement level for new electrical room, upgrade electrical distribution system, and 1 roof top generator (with structural ugrades).  Existing Courthouse and Office building.",7640000
08 190177 BLD,New Houses,SFD - Detached,New Building,72,LORRAINE,DR, ,M2N,7730440,N1824,2008-08-05,2008-09-03,,Inspection,New two storey,508000
08 191631 BLD,New Houses,SFD - Detached,New Building,82,BESSBOROUGH,DR, ,M4G,17848,N1535,2008-08-08,2008-09-08,,Inspection,2-storey dwelling,600000
08 194772 BLD,New Building,Apartment Building,New Building,1100,KING,ST,W,M6K,20060665,S1026,2008-08-18,2010-04-22,,Inspection,Proposal to construct a 22 sty condo with 4 levels of underground parking.  517 units.  Future address - 15 Machells Ave.  ,20000000
08 198106 BLD,New Houses,SFD - Detached,New Building,27,DONWOODS,DR, ,M4N,508300,N1523,2008-08-27,2008-09-18,,Inspection,New two storey,1000000
08 202366 BLD,New Houses,SFD - Detached,New Building,283,GLENGROVE,AVE,W,M5N,812965,N0829,2008-09-11,2008-09-25,,Inspection,Proposed two storey dwelling,650000
08 202571 BLD,New Houses,SFD - Detached,New Building,425,GLENGARRY,AVE, ,M5M,521239,N0824,2008-09-11,2008-10-10,,Inspection,Two storey dwellin,1000000
08 203512 BLD,New Building,Multiple Use/Non Residential,New Building,2025,SHEPPARD,AVE,E,M2J,14072557,N1731,2008-09-15,2013-04-11,,Inspection,"Revised 39 storey residential building with 423 dwelling units, Tower - A - ground floor retail and 5 levels of underground parking - Ultra, Phase II, Heron's Hill",77000000
08 204692 BLD,New Building,Apartment Building,New Building,155,LEGION,RD,N,   ,20140150,W0336,2008-09-18,2011-09-30,,Inspection,"New 30-storey highrise condominium with 4 underground parking levels. (See 06-135967 for site plan application, and see 06-198751 for phase 1 of the project).",30000000
08 205297 BLD,New Houses,SFD - Detached,New Building,121,ALEXANDRA,BLVD, ,M4R,762173,N0829,2008-09-19,2008-10-07,,Inspection,Three storey dwelling with a detached garage,1000000
08 208545 BLD,New Building,Apartment Building,New Building,270,DONLANDS,AVE, ,M4J,6208933,S1422,2008-09-30,2010-04-26,,Inspection,permit to construct new 8 storey / 44 suites - Community Housing Building - See 07 287294STE for site plan approval.,10000000
08 209943 BLD,New Building,Mixed Use/Res w Non Res,New Building,478,KING,ST,W,M5V,14245122,S1032,2008-10-03,2011-02-17,,Inspection,Proposal to construct a new 12 sty condo (178 dwelling units) with ground floor retail and 4 levels of below grade parking.,30000000
08 210918 BLD,New Houses,SFD - Detached,New Building,15,GREEN VALLEY,RD, ,M2P,523359,N1523,2008-10-07,2009-01-14,,Inspection,New two storey,756000
08 213023 BLD,New Building,Apartment Building,New Building,1,ANNDALE,DR, ,M2N,482823,N1828,2008-10-15,2011-12-21,,Inspection,Building C  -  22 Storey condo with 300 units  three levels of underground parking garages and 5 podium townhouses ,50400000
08 213111 BLD,New Houses,Stacked Townhouses,New Building,1,ANNDALE,DR, ,M2N,482823,N1828,2008-10-15,2012-02-06,,Inspection,Building  B  -  Three storey townhouses - 8 units reter to fdn folder 08 213023,1500000
08 217762 BLD,New Houses,SFD - Detached,New Building,205,MCALLISTER,RD, ,M3H,541524,N0629,2008-10-31,2008-11-20,,Inspection,Two storey dwelling,600000
08 218740 BLD,New Building,Apartment Building,New Building,359,ROEHAMPTON,AVE, ,M4P,7635656,N1537,2008-11-04,2010-02-04,,Inspection,Proposal to construct a condo consisting of 15 townhomes (3 buildings) with common parking.  359-377 Roehampton Ave.,2100000
08 224746 BLD,New Building,Apartment Building,New Building,1015,SHEPPARD,AVE,E,M2K,11129956,N1729,2008-11-26,2010-08-23,,Inspection,"LEAD PERMIT Building ""D"" 12 Storey, 143 unit condominium with 4 levels below grade parking. May 13,09: lead file for block 20. Foundation fees for all block 20 (C,D,E)are shown in this folder. KA",50000000
08 224750 BLD,New Building,Apartment Building,New Building,1015,SHEPPARD,AVE,E,M2K,11129956,N1729,2008-11-26,2010-08-23,,Inspection,"Building ""E"" 16 Storey, 338 unit condominium with 4 levels below grade parking. REFER TO LEAD - 08-224746",50000000
08 226514 BLD,New Houses,SFD - Detached,New Building,26,ALDERBROOK,DR, ,M3B,10364124,N1524,2008-12-02,2009-02-27,,Inspection,Two storey dwelling,750000
08 226812 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,6,FORT YORK,BLVD, ,   ,20111195,S1035,2008-12-03,2008-12-22,,Inspection,"Proposal for interior alterations on the ground floor, UNIT #2 for future tenant, Royal Bank.",800000
08 231743 BLD,New Building,Mixed Use/Res w Non Res,New Building,40,OAK,ST, ,M5A,7651184,S1330,2008-12-23,2011-12-12,,Inspection,Proposal to build new 5 sty mixed use building containing 87 alternate housing units and community centre + place of worship on ground floor and basement.  See PPR 08 219429 and COA - A0106/09TEY.,13000000
09 105425 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193,S1036,2009-01-29,2009-01-30,,Inspection,"Interior alterations to existing food kiosks in Rogers Centre (Units 109, 122, 134) ",2500000
09 106289 BLD,New Houses,SFD - Detached,New Building,120,CASTLEWOOD,RD, ,M5N,781310,N0833,2009-02-02,2009-02-25,,Inspection,3 storey SFD,600000
09 106768 BLD,Building Additions/Alterations,Apartment Building,Interior Alterations,211,QUEENS QUAY, ,W,   ,,S1036,2009-02-04,2009-03-17,,Inspection,interior alterations to existing apartment suite - suite 1207,750000
09 108717 BLD,New Building,Mixed Use/Res w Non Res,New Building,640,FLEET,ST, ,M5V,20062639,S1028,2009-02-11,2010-11-16,,Inspection,"Proposed new 16 and 10 storey residential tower, and 4 levels below grade parking. 379 dwelling units PHASE 2B - Building will be conncted to PHASE 2A - Connected above and below grade.",56000000
09 109539 BLD,New Building,Mixed Use/Res w Non Res,New Building,319,CARLAW,AVE, ,M4M,7577022,S1435,2009-02-13,2011-01-28,,Inspection,Proposal to construct a 11-storey mixed-use building with 121 live/work units.  See Demo 09 109528.Separate sprinkler permit application charged on this permit.,18000000
09 110439 BLD,Building Additions/Alterations,Apartment Building,Interior Alterations,77,HARBOUR,SQ, ,M5J,8087256,S1037,2009-02-18,2009-02-24,,Inspection,interior alterations to existing apartment lobby - 77 / 99 Harbour SQ,700000
09 113102 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,71,FRONT,ST,E,M5E,8344811,S1339,2009-03-02,2009-06-05,,Inspection,Interior alterations to create new fitness studio - commercial school - from existing television studio - Wynn Fitness - See 09 107145 BLD For interior demolition permit.,600000
09 115813 BLD,New Houses,SFD - Detached,New Building,21,GOODWILL,AVE, ,   ,30004076,N0629,2009-03-10,2010-01-20,,Inspection,Three storey dwelling with attached garage,832676
09 122559 BLD,New Houses,SFD - Detached,New Building,8,OLD FOREST HILL,RD, ,M5P,847878,S1226,2009-04-01,2009-05-07,,Work Not Started,"Proposal for the construction of a new 3 storey detached single family dwelling with a walkway to attached coach house and garage.  The ground floor of the coach house will be used as a two car parking garage.  The dwelling also has an exterior terrace, the first and second floor terrace is at the rear and the third floor terrace is around the entire permiter of the third floor.",10000000
09 125491 BLD,New Houses,SFD - Detached,New Building,179,GORDON,RD, ,M2P,522252,N1521,2009-04-14,2009-05-26,,Inspection,Two storey dwelling with below grade garage,629564
09 130181 BLD,New Building,Multiple Use/Non Residential,New Building,261,QUEENS QUAY, ,E,M5A,8393480,S1039,2009-04-24,2009-06-24,,Inspection,"Proposal to construct a 1 sty park pavilion with bathrroms, cafe, and mechanical basement.  Sherbourne Park.",1600000
09 130831 BLD,New Houses,SFD - Detached,New Building,100,CHELTENHAM,AVE, ,M4N,498465,N1527,2009-04-28,2009-05-20,,Inspection,Two storey dwelling with reverse slope driveways.,650000
09 136535 BLD,New Houses,SFD - Detached,New Building,61,YORK,RD, ,M2L,579071,N1523,2009-05-12,2009-05-29,,Inspection,2-Storey,600000
09 137289 BLD,New Houses,SFD - Detached,New Building,15,MARWILL,ST, ,M3H,540910,N0629,2009-05-12,2009-11-25,,Inspection,SFD - Detached,650000
09 138944 BLD,New Houses,SFD - Detached,New Building,18,BEAUCOURT,RD, ,M8Y,986302,W0328,2009-05-15,2009-06-12,,Inspection,Construct new two storey detached dwelling with two walls and foundation remaining from existing demolished dwelling.,950000
